Freq.	V     out)
1.06361807246823e+006	     4.75800718242527e+001     -8.88648392078877e+001     
1.06380451425563e+006	     4.75785502546185e+001     -8.88651213661226e+001     
1.06399098872444e+006	     4.75770286846693e+001     -8.88654034895566e+001     
1.06417749588039e+006	     4.75755071144051e+001     -8.88656855781986e+001     
1.06436403572921e+006	     4.75739855438260e+001     -8.88659676320572e+001     
1.06455060827663e+006	     4.75724639729323e+001     -8.88662496511409e+001     
1.06473721352839e+006	     4.75709424017239e+001     -8.88665316354584e+001     
1.06492385149021e+006	     4.75694208302010e+001     -8.88668135850183e+001     
1.06511052216783e+006	     4.75678992583637e+001     -8.88670954998294e+001     
1.06529722556699e+006	     4.75663776862121e+001     -8.88673773799000e+001     
1.06548396169341e+006	     4.75648561137462e+001     -8.88676592252390e+001     
1.06567073055284e+006	     4.75633345409663e+001     -8.88679410358550e+001     
1.06585753215101e+006	     4.75618129678724e+001     -8.88682228117565e+001     
1.06604436649367e+006	     4.75602913944645e+001     -8.88685045529521e+001     
1.06623123358655e+006	     4.75587698207429e+001     -8.88687862594506e+001     
1.06641813343539e+006	     4.75572482467076e+001     -8.88690679312605e+001     
1.06660506604594e+006	     4.75557266723587e+001     -8.88693495683904e+001     
1.06679203142394e+006	     4.75542050976963e+001     -8.88696311708490e+001     
1.06697902957513e+006	     4.75526835227205e+001     -8.88699127386449e+001     
1.06716606050525e+006	     4.75511619474314e+001     -8.88701942717867e+001     
1.06735312422006e+006	     4.75496403718292e+001     -8.88704757702830e+001     
1.06754022072530e+006	     4.75481187959139e+001     -8.88707572341424e+001     
1.06772735002672e+006	     4.75465972196856e+001     -8.88710386633736e+001     
1.06791451213006e+006	     4.75450756431445e+001     -8.88713200579851e+001     
1.06810170704107e+006	     4.75435540662906e+001     -8.88716014179856e+001     
1.06828893476552e+006	     4.75420324891241e+001     -8.88718827433836e+001     
1.06847619530914e+006	     4.75405109116450e+001     -8.88721640341878e+001     
1.06866348867769e+006	     4.75389893338534e+001     -8.88724452904068e+001     
1.06885081487693e+006	     4.75374677557495e+001     -8.88727265120492e+001     
1.06903817391261e+006	     4.75359461773334e+001     -8.88730076991236e+001     
1.06922556579049e+006	     4.75344245986051e+001     -8.88732888516386e+001     
1.06941299051632e+006	     4.75329030195648e+001     -8.88735699696029e+001     
1.06960044809586e+006	     4.75313814402125e+001     -8.88738510530249e+001     
1.06978793853487e+006	     4.75298598605484e+001     -8.88741321019133e+001     
1.06997546183911e+006	     4.75283382805726e+001     -8.88744131162768e+001     
1.07016301801434e+006	     4.75268167002851e+001     -8.88746940961239e+001     
1.07035060706633e+006	     4.75252951196861e+001     -8.88749750414632e+001     
1.07053822900083e+006	     4.75237735387757e+001     -8.88752559523033e+001     
1.07072588382361e+006	     4.75222519575540e+001     -8.88755368286528e+001     
1.07091357154043e+006	     4.75207303760210e+001     -8.88758176705203e+001     
1.07110129215707e+006	     4.75192087941770e+001     -8.88760984779144e+001     
1.07128904567928e+006	     4.75176872120219e+001     -8.88763792508437e+001     
1.07147683211284e+006	     4.75161656295559e+001     -8.88766599893168e+001     
1.07166465146352e+006	     4.75146440467791e+001     -8.88769406933423e+001     
1.07185250373708e+006	     4.75131224636916e+001     -8.88772213629287e+001     
1.07204038893929e+006	     4.75116008802935e+001     -8.88775019980847e+001     
1.07222830707594e+006	     4.75100792965849e+001     -8.88777825988188e+001     
1.07241625815278e+006	     4.75085577125659e+001     -8.88780631651396e+001     
1.07260424217560e+006	     4.75070361282366e+001     -8.88783436970558e+001     
1.07279225915017e+006	     4.75055145435971e+001     -8.88786241945758e+001     
1.07298030908227e+006	     4.75039929586475e+001     -8.88789046577084e+001     
1.07316839197767e+006	     4.75024713733879e+001     -8.88791850864620e+001     
1.07335650784215e+006	     4.75009497878185e+001     -8.88794654808453e+001     
1.07354465668150e+006	     4.74994282019392e+001     -8.88797458408668e+001     
1.07373283850148e+006	     4.74979066157503e+001     -8.88800261665351e+001     
1.07392105330789e+006	     4.74963850292518e+001     -8.88803064578588e+001     
1.07410930110650e+006	     4.74948634424438e+001     -8.88805867148464e+001     
1.07429758190310e+006	     4.74933418553264e+001     -8.88808669375066e+001     
1.07448589570347e+006	     4.74918202678998e+001     -8.88811471258480e+001     
1.07467424251339e+006	     4.74902986801640e+001     -8.88814272798790e+001     
1.07486262233867e+006	     4.74887770921191e+001     -8.88817073996082e+001     
1.07505103518507e+006	     4.74872555037652e+001     -8.88819874850444e+001     
1.07523948105839e+006	     4.74857339151025e+001     -8.88822675361959e+001     
1.07542795996442e+006	     4.74842123261310e+001     -8.88825475530714e+001     
1.07561647190894e+006	     4.74826907368508e+001     -8.88828275356795e+001     
1.07580501689776e+006	     4.74811691472621e+001     -8.88831074840287e+001     
1.07599359493666e+006	     4.74796475573649e+001     -8.88833873981275e+001     
1.07618220603144e+006	     4.74781259671594e+001     -8.88836672779847e+001     
1.07637085018788e+006	     4.74766043766455e+001     -8.88839471236086e+001     
1.07655952741179e+006	     4.74750827858236e+001     -8.88842269350079e+001     
1.07674823770896e+006	     4.74735611946936e+001     -8.88845067121912e+001     
1.07693698108520e+006	     4.74720396032556e+001     -8.88847864551670e+001     
1.07712575754628e+006	     4.74705180115097e+001     -8.88850661639438e+001     
1.07731456709803e+006	     4.74689964194562e+001     -8.88853458385303e+001     
1.07750340974623e+006	     4.74674748270949e+001     -8.88856254789350e+001     
1.07769228549670e+006	     4.74659532344261e+001     -8.88859050851664e+001     
1.07788119435522e+006	     4.74644316414499e+001     -8.88861846572331e+001     
1.07807013632761e+006	     4.74629100481663e+001     -8.88864641951437e+001     
1.07825911141967e+006	     4.74613884545755e+001     -8.88867436989067e+001     
1.07844811963720e+006	     4.74598668606775e+001     -8.88870231685307e+001     
1.07863716098601e+006	     4.74583452664725e+001     -8.88873026040242e+001     
1.07882623547192e+006	     4.74568236719606e+001     -8.88875820053957e+001     
1.07901534310072e+006	     4.74553020771418e+001     -8.88878613726539e+001     
1.07920448387823e+006	     4.74537804820162e+001     -8.88881407058073e+001     
1.07939365781026e+006	     4.74522588865840e+001     -8.88884200048644e+001     
1.07958286490261e+006	     4.74507372908453e+001     -8.88886992698337e+001     
1.07977210516111e+006	     4.74492156948002e+001     -8.88889785007239e+001     
1.07996137859157e+006	     4.74476940984487e+001     -8.88892576975434e+001     
1.08015068519980e+006	     4.74461725017909e+001     -8.88895368603009e+001     
1.08034002499161e+006	     4.74446509048271e+001     -8.88898159890048e+001     
1.08052939797283e+006	     4.74431293075572e+001     -8.88900950836637e+001     
1.08071880414926e+006	     4.74416077099813e+001     -8.88903741442861e+001     
1.08090824352674e+006	     4.74400861120997e+001     -8.88906531708806e+001     
1.08109771611108e+006	     4.74385645139122e+001     -8.88909321634558e+001     
1.08128722190810e+006	     4.74370429154192e+001     -8.88912111220200e+001     
1.08147676092362e+006	     4.74355213166206e+001     -8.88914900465820e+001     
1.08166633316346e+006	     4.74339997175166e+001     -8.88917689371502e+001     
1.08185593863346e+006	     4.74324781181073e+001     -8.88920477937332e+001     
1.08204557733943e+006	     4.74309565183927e+001     -8.88923266163395e+001     
1.08223524928720e+006	     4.74294349183730e+001     -8.88926054049776e+001     
1.08242495448259e+006	     4.74279133180483e+001     -8.88928841596560e+001     
1.08261469293144e+006	     4.74263917174186e+001     -8.88931628803834e+001     
1.08280446463958e+006	     4.74248701164841e+001     -8.88934415671682e+001     
1.08299426961283e+006	     4.74233485152449e+001     -8.88937202200189e+001     
1.08318410785702e+006	     4.74218269137010e+001     -8.88939988389441e+001     
1.08337397937799e+006	     4.74203053118526e+001     -8.88942774239524e+001     
1.08356388418157e+006	     4.74187837096998e+001     -8.88945559750522e+001     
1.08375382227360e+006	     4.74172621072427e+001     -8.88948344922520e+001     
1.08394379365990e+006	     4.74157405044813e+001     -8.88951129755604e+001     
1.08413379834633e+006	     4.74142189014158e+001     -8.88953914249859e+001     
1.08432383633870e+006	     4.74126972980463e+001     -8.88956698405371e+001     
1.08451390764286e+006	     4.74111756943728e+001     -8.88959482222224e+001     
1.08470401226466e+006	     4.74096540903955e+001     -8.88962265700504e+001     
1.08489415020993e+006	     4.74081324861145e+001     -8.88965048840296e+001     
1.08508432148450e+006	     4.74066108815298e+001     -8.88967831641685e+001     
1.08527452609423e+006	     4.74050892766416e+001     -8.88970614104756e+001     
1.08546476404496e+006	     4.74035676714500e+001     -8.88973396229595e+001     
1.08565503534253e+006	     4.74020460659551e+001     -8.88976178016286e+001     
1.08584533999279e+006	     4.74005244601569e+001     -8.88978959464915e+001     
1.08603567800158e+006	     4.73990028540556e+001     -8.88981740575567e+001     
1.08622604937476e+006	     4.73974812476512e+001     -8.88984521348327e+001     
1.08641645411816e+006	     4.73959596409439e+001     -8.88987301783279e+001     
1.08660689223764e+006	     4.73944380339338e+001     -8.88990081880510e+001     
1.08679736373905e+006	     4.73929164266210e+001     -8.88992861640105e+001     
1.08698786862824e+006	     4.73913948190055e+001     -8.88995641062147e+001     
1.08717840691106e+006	     4.73898732110875e+001     -8.88998420146723e+001     
1.08736897859337e+006	     4.73883516028670e+001     -8.89001198893918e+001     
1.08755958368103e+006	     4.73868299943442e+001     -8.89003977303816e+001     
1.08775022217988e+006	     4.73853083855192e+001     -8.89006755376502e+001     
1.08794089409578e+006	     4.73837867763920e+001     -8.89009533112062e+001     
1.08813159943460e+006	     4.73822651669628e+001     -8.89012310510581e+001     
1.08832233820218e+006	     4.73807435572316e+001     -8.89015087572143e+001     
1.08851311040440e+006	     4.73792219471986e+001     -8.89017864296834e+001     
1.08870391604711e+006	     4.73777003368639e+001     -8.89020640684739e+001     
1.08889475513617e+006	     4.73761787262275e+001     -8.89023416735942e+001     
1.08908562767744e+006	     4.73746571152896e+001     -8.89026192450528e+001     
1.08927653367680e+006	     4.73731355040502e+001     -8.89028967828583e+001     
1.08946747314009e+006	     4.73716138925095e+001     -8.89031742870192e+001     
1.08965844607320e+006	     4.73700922806676e+001     -8.89034517575438e+001     
1.08984945248199e+006	     4.73685706685245e+001     -8.89037291944409e+001     
1.09004049237232e+006	     4.73670490560803e+001     -8.89040065977187e+001     
1.09023156575006e+006	     4.73655274433352e+001     -8.89042839673858e+001     
1.09042267262109e+006	     4.73640058302892e+001     -8.89045613034508e+001     
1.09061381299127e+006	     4.73624842169425e+001     -8.89048386059220e+001     
1.09080498686648e+006	     4.73609626032951e+001     -8.89051158748080e+001     
1.09099619425259e+006	     4.73594409893472e+001     -8.89053931101173e+001     
1.09118743515548e+006	     4.73579193750988e+001     -8.89056703118583e+001     
1.09137870958101e+006	     4.73563977605501e+001     -8.89059474800395e+001     
1.09157001753507e+006	     4.73548761457011e+001     -8.89062246146695e+001     
1.09176135902353e+006	     4.73533545305519e+001     -8.89065017157567e+001     
1.09195273405228e+006	     4.73518329151027e+001     -8.89067787833095e+001     
1.09214414262718e+006	     4.73503112993535e+001     -8.89070558173365e+001     
1.09233558475412e+006	     4.73487896833044e+001     -8.89073328178461e+001     
1.09252706043899e+006	     4.73472680669556e+001     -8.89076097848469e+001     
1.09271856968766e+006	     4.73457464503071e+001     -8.89078867183472e+001     
1.09291011250602e+006	     4.73442248333590e+001     -8.89081636183557e+001     
1.09310168889995e+006	     4.73427032161115e+001     -8.89084404848806e+001     
1.09329329887534e+006	     4.73411815985646e+001     -8.89087173179306e+001     
1.09348494243807e+006	     4.73396599807184e+001     -8.89089941175141e+001     
1.09367661959404e+006	     4.73381383625730e+001     -8.89092708836395e+001     
1.09386833034912e+006	     4.73366167441285e+001     -8.89095476163154e+001     
1.09406007470922e+006	     4.73350951253851e+001     -8.89098243155502e+001     
1.09425185268021e+006	     4.73335735063428e+001     -8.89101009813524e+001     
1.09444366426800e+006	     4.73320518870016e+001     -8.89103776137304e+001     
1.09463550947847e+006	     4.73305302673618e+001     -8.89106542126927e+001     
1.09482738831752e+006	     4.73290086474234e+001     -8.89109307782478e+001     
1.09501930079105e+006	     4.73274870271866e+001     -8.89112073104041e+001     
1.09521124690494e+006	     4.73259654066513e+001     -8.89114838091702e+001     
1.09540322666510e+006	     4.73244437858177e+001     -8.89117602745544e+001     
1.09559524007742e+006	     4.73229221646859e+001     -8.89120367065652e+001     
1.09578728714781e+006	     4.73214005432560e+001     -8.89123131052112e+001     
1.09597936788216e+006	     4.73198789215281e+001     -8.89125894705007e+001     
1.09617148228637e+006	     4.73183572995023e+001     -8.89128658024422e+001     
1.09636363036634e+006	     4.73168356771787e+001     -8.89131421010442e+001     
1.09655581212799e+006	     4.73153140545574e+001     -8.89134183663151e+001     
1.09674802757721e+006	     4.73137924316385e+001     -8.89136945982634e+001     
1.09694027671991e+006	     4.73122708084220e+001     -8.89139707968975e+001     
1.09713255956199e+006	     4.73107491849082e+001     -8.89142469622259e+001     
1.09732487610936e+006	     4.73092275610970e+001     -8.89145230942571e+001     
1.09751722636793e+006	     4.73077059369886e+001     -8.89147991929995e+001     
1.09770961034361e+006	     4.73061843125830e+001     -8.89150752584615e+001     
1.09790202804231e+006	     4.73046626878804e+001     -8.89153512906516e+001     
1.09809447946994e+006	     4.73031410628809e+001     -8.89156272895783e+001     
1.09828696463241e+006	     4.73016194375846e+001     -8.89159032552499e+001     
1.09847948353564e+006	     4.73000978119915e+001     -8.89161791876750e+001     
1.09867203618553e+006	     4.72985761861018e+001     -8.89164550868620e+001     
1.09886462258802e+006	     4.72970545599155e+001     -8.89167309528194e+001     
1.09905724274900e+006	     4.72955329334328e+001     -8.89170067855555e+001     
1.09924989667441e+006	     4.72940113066537e+001     -8.89172825850788e+001     
1.09944258437015e+006	     4.72924896795784e+001     -8.89175583513978e+001     
1.09963530584215e+006	     4.72909680522070e+001     -8.89178340845209e+001     
1.09982806109633e+006	     4.72894464245394e+001     -8.89181097844565e+001     
1.10002085013861e+006	     4.72879247965759e+001     -8.89183854512131e+001     
1.10021367297492e+006	     4.72864031683166e+001     -8.89186610847992e+001     
1.10040652961117e+006	     4.72848815397614e+001     -8.89189366852231e+001     
1.10059942005329e+006	     4.72833599109106e+001     -8.89192122524933e+001     
1.10079234430721e+006	     4.72818382817643e+001     -8.89194877866182e+001     
1.10098530237885e+006	     4.72803166523224e+001     -8.89197632876063e+001     
1.10117829427415e+006	     4.72787950225852e+001     -8.89200387554660e+001     
1.10137131999903e+006	     4.72772733925527e+001     -8.89203141902057e+001     
1.10156437955941e+006	     4.72757517622250e+001     -8.89205895918338e+001     
1.10175747296124e+006	     4.72742301316022e+001     -8.89208649603589e+001     
1.10195060021045e+006	     4.72727085006844e+001     -8.89211402957893e+001     
1.10214376131296e+006	     4.72711868694717e+001     -8.89214155981334e+001     
1.10233695627471e+006	     4.72696652379642e+001     -8.89216908673997e+001     
1.10253018510164e+006	     4.72681436061620e+001     -8.89219661035966e+001     
1.10272344779969e+006	     4.72666219740652e+001     -8.89222413067325e+001     
1.10291674437478e+006	     4.72651003416739e+001     -8.89225164768158e+001     
1.10311007483286e+006	     4.72635787089882e+001     -8.89227916138551e+001     
1.10330343917987e+006	     4.72620570760081e+001     -8.89230667178586e+001     
1.10349683742175e+006	     4.72605354427338e+001     -8.89233417888349e+001     
1.10369026956444e+006	     4.72590138091654e+001     -8.89236168267922e+001     
1.10388373561388e+006	     4.72574921753030e+001     -8.89238918317392e+001     
1.10407723557601e+006	     4.72559705411466e+001     -8.89241668036840e+001     
1.10427076945679e+006	     4.72544489066964e+001     -8.89244417426353e+001     
1.10446433726215e+006	     4.72529272719524e+001     -8.89247166486014e+001     
1.10465793899805e+006	     4.72514056369148e+001     -8.89249915215907e+001     
1.10485157467042e+006	     4.72498840015837e+001     -8.89252663616116e+001     
1.10504524428523e+006	     4.72483623659591e+001     -8.89255411686726e+001     
1.10523894784841e+006	     4.72468407300411e+001     -8.89258159427821e+001     
1.10543268536592e+006	     4.72453190938299e+001     -8.89260906839484e+001     
1.10562645684371e+006	     4.72437974573255e+001     -8.89263653921800e+001     
1.10582026228774e+006	     4.72422758205280e+001     -8.89266400674852e+001     
1.10601410170396e+006	     4.72407541834376e+001     -8.89269147098726e+001     
1.10620797509832e+006	     4.72392325460542e+001     -8.89271893193505e+001     
1.10640188247677e+006	     4.72377109083781e+001     -8.89274638959272e+001     
1.10659582384529e+006	     4.72361892704093e+001     -8.89277384396113e+001     
1.10678979920982e+006	     4.72346676321479e+001     -8.89280129504111e+001     
1.10698380857632e+006	     4.72331459935940e+001     -8.89282874283351e+001     
1.10717785195076e+006	     4.72316243547478e+001     -8.89285618733915e+001     
1.10737192933909e+006	     4.72301027156091e+001     -8.89288362855889e+001     
1.10756604074728e+006	     4.72285810761783e+001     -8.89291106649356e+001     
1.10776018618129e+006	     4.72270594364554e+001     -8.89293850114400e+001     
1.10795436564709e+006	     4.72255377964405e+001     -8.89296593251105e+001     
1.10814857915063e+006	     4.72240161561336e+001     -8.89299336059556e+001     
1.10834282669789e+006	     4.72224945155349e+001     -8.89302078539836e+001     
1.10853710829484e+006	     4.72209728746445e+001     -8.89304820692029e+001     
1.10873142394744e+006	     4.72194512334624e+001     -8.89307562516218e+001     
1.10892577366167e+006	     4.72179295919888e+001     -8.89310304012489e+001     
1.10912015744348e+006	     4.72164079502237e+001     -8.89313045180925e+001     
1.10931457529887e+006	     4.72148863081673e+001     -8.89315786021609e+001     
1.10950902723379e+006	     4.72133646658197e+001     -8.89318526534626e+001     
1.10970351325422e+006	     4.72118430231808e+001     -8.89321266720060e+001     
1.10989803336614e+006	     4.72103213802509e+001     -8.89324006577994e+001     
1.11009258757552e+006	     4.72087997370300e+001     -8.89326746108513e+001     
1.11028717588834e+006	     4.72072780935183e+001     -8.89329485311699e+001     
1.11048179831058e+006	     4.72057564497158e+001     -8.89332224187638e+001     
1.11067645484821e+006	     4.72042348056225e+001     -8.89334962736412e+001     
1.11087114550722e+006	     4.72027131612387e+001     -8.89337700958107e+001     
1.11106587029359e+006	     4.72011915165644e+001     -8.89340438852805e+001     
1.11126062921330e+006	     4.71996698715997e+001     -8.89343176420590e+001     
1.11145542227233e+006	     4.71981482263447e+001     -8.89345913661546e+001     
1.11165024947667e+006	     4.71966265807994e+001     -8.89348650575758e+001     
1.11184511083230e+006	     4.71951049349641e+001     -8.89351387163308e+001     
1.11204000634521e+006	     4.71935832888387e+001     -8.89354123424280e+001     
1.11223493602139e+006	     4.71920616424234e+001     -8.89356859358759e+001     
1.11242989986682e+006	     4.71905399957183e+001     -8.89359594966828e+001     
1.11262489788750e+006	     4.71890183487234e+001     -8.89362330248571e+001     
1.11281993008942e+006	     4.71874967014388e+001     -8.89365065204071e+001     
1.11301499647855e+006	     4.71859750538648e+001     -8.89367799833412e+001     
1.11321009706091e+006	     4.71844534060012e+001     -8.89370534136678e+001     
1.11340523184249e+006	     4.71829317578483e+001     -8.89373268113953e+001     
1.11360040082927e+006	     4.71814101094062e+001     -8.89376001765320e+001     
1.11379560402725e+006	     4.71798884606748e+001     -8.89378735090864e+001     
1.11399084144244e+006	     4.71783668116544e+001     -8.89381468090666e+001     
1.11418611308082e+006	     4.71768451623450e+001     -8.89384200764813e+001     
1.11438141894840e+006	     4.71753235127467e+001     -8.89386933113386e+001     
1.11457675905118e+006	     4.71738018628596e+001     -8.89389665136470e+001     
1.11477213339516e+006	     4.71722802126838e+001     -8.89392396834148e+001     
1.11496754198634e+006	     4.71707585622194e+001     -8.89395128206504e+001     
1.11516298483072e+006	     4.71692369114665e+001     -8.89397859253622e+001     
1.11535846193432e+006	     4.71677152604252e+001     -8.89400589975585e+001     
1.11555397330312e+006	     4.71661936090955e+001     -8.89403320372476e+001     
1.11574951894315e+006	     4.71646719574776e+001     -8.89406050444380e+001     
1.11594509886040e+006	     4.71631503055716e+001     -8.89408780191379e+001     
1.11614071306089e+006	     4.71616286533775e+001     -8.89411509613558e+001     
1.11633636155062e+006	     4.71601070008955e+001     -8.89414238711000e+001     
1.11653204433561e+006	     4.71585853481256e+001     -8.89416967483789e+001     
1.11672776142187e+006	     4.71570636950680e+001     -8.89419695932008e+001     
1.11692351281541e+006	     4.71555420417226e+001     -8.89422424055740e+001     
1.11711929852224e+006	     4.71540203880898e+001     -8.89425151855070e+001     
1.11731511854839e+006	     4.71524987341694e+001     -8.89427879330080e+001     
1.11751097289985e+006	     4.71509770799616e+001     -8.89430606480854e+001     
1.11770686158266e+006	     4.71494554254666e+001     -8.89433333307476e+001     
1.11790278460283e+006	     4.71479337706843e+001     -8.89436059810029e+001     
1.11809874196637e+006	     4.71464121156150e+001     -8.89438785988596e+001     
1.11829473367932e+006	     4.71448904602586e+001     -8.89441511843262e+001     
1.11849075974768e+006	     4.71433688046153e+001     -8.89444237374109e+001     
1.11868682017749e+006	     4.71418471486852e+001     -8.89446962581221e+001     
1.11888291497476e+006	     4.71403254924684e+001     -8.89449687464681e+001     
1.11907904414552e+006	     4.71388038359649e+001     -8.89452412024573e+001     
1.11927520769580e+006	     4.71372821791749e+001     -8.89455136260980e+001     
1.11947140563161e+006	     4.71357605220984e+001     -8.89457860173986e+001     
1.11966763795900e+006	     4.71342388647356e+001     -8.89460583763673e+001     
1.11986390468398e+006	     4.71327172070864e+001     -8.89463307030126e+001     
1.12006020581259e+006	     4.71311955491512e+001     -8.89466029973428e+001     
1.12025654135085e+006	     4.71296738909298e+001     -8.89468752593662e+001     
1.12045291130481e+006	     4.71281522324225e+001     -8.89471474890911e+001     
1.12064931568048e+006	     4.71266305736292e+001     -8.89474196865259e+001     
1.12084575448392e+006	     4.71251089145502e+001     -8.89476918516789e+001     
1.12104222772114e+006	     4.71235872551854e+001     -8.89479639845584e+001     
1.12123873539819e+006	     4.71220655955351e+001     -8.89482360851728e+001     
1.12143527752110e+006	     4.71205439355992e+001     -8.89485081535304e+001     
1.12163185409591e+006	     4.71190222753779e+001     -8.89487801896396e+001     
1.12182846512866e+006	     4.71175006148713e+001     -8.89490521935086e+001     
1.12202511062539e+006	     4.71159789540794e+001     -8.89493241651458e+001     
1.12222179059215e+006	     4.71144572930023e+001     -8.89495961045594e+001     
1.12241850503497e+006	     4.71129356316403e+001     -8.89498680117580e+001     
1.12261525395989e+006	     4.71114139699932e+001     -8.89501398867497e+001     
1.12281203737297e+006	     4.71098923080613e+001     -8.89504117295429e+001     
1.12300885528024e+006	     4.71083706458446e+001     -8.89506835401458e+001     
1.12320570768776e+006	     4.71068489833432e+001     -8.89509553185670e+001     
1.12340259460157e+006	     4.71053273205572e+001     -8.89512270648145e+001     
1.12359951602772e+006	     4.71038056574867e+001     -8.89514987788968e+001     
1.12379647197226e+006	     4.71022839941319e+001     -8.89517704608222e+001     
1.12399346244123e+006	     4.71007623304927e+001     -8.89520421105991e+001     
1.12419048744070e+006	     4.70992406665692e+001     -8.89523137282356e+001     
1.12438754697672e+006	     4.70977190023617e+001     -8.89525853137402e+001     
1.12458464105533e+006	     4.70961973378701e+001     -8.89528568671211e+001     
1.12478176968259e+006	     4.70946756730945e+001     -8.89531283883867e+001     
1.12497893286457e+006	     4.70931540080352e+001     -8.89533998775453e+001     
1.12517613060731e+006	     4.70916323426920e+001     -8.89536713346051e+001     
1.12537336291688e+006	     4.70901106770652e+001     -8.89539427595746e+001     
1.12557062979933e+006	     4.70885890111548e+001     -8.89542141524619e+001     
1.12576793126073e+006	     4.70870673449609e+001     -8.89544855132755e+001     
1.12596526730713e+006	     4.70855456784836e+001     -8.89547568420236e+001     
1.12616263794460e+006	     4.70840240117231e+001     -8.89550281387146e+001     
1.12636004317920e+006	     4.70825023446793e+001     -8.89552994033566e+001     
1.12655748301699e+006	     4.70809806773524e+001     -8.89555706359581e+001     
1.12675495746405e+006	     4.70794590097425e+001     -8.89558418365274e+001     
1.12695246652644e+006	     4.70779373418496e+001     -8.89561130050727e+001     
1.12715001021022e+006	     4.70764156736740e+001     -8.89563841416024e+001     
1.12734758852147e+006	     4.70748940052155e+001     -8.89566552461247e+001     
1.12754520146625e+006	     4.70733723364744e+001     -8.89569263186480e+001     
1.12774284905064e+006	     4.70718506674508e+001     -8.89571973591805e+001     
1.12794053128071e+006	     4.70703289981447e+001     -8.89574683677305e+001     
1.12813824816253e+006	     4.70688073285561e+001     -8.89577393443064e+001     
1.12833599970217e+006	     4.70672856586854e+001     -8.89580102889165e+001     
1.12853378590571e+006	     4.70657639885324e+001     -8.89582812015690e+001     
1.12873160677923e+006	     4.70642423180973e+001     -8.89585520822722e+001     
1.12892946232880e+006	     4.70627206473802e+001     -8.89588229310345e+001     
1.12912735256050e+006	     4.70611989763811e+001     -8.89590937478640e+001     
1.12932527748042e+006	     4.70596773051003e+001     -8.89593645327692e+001     
1.12952323709463e+006	     4.70581556335377e+001     -8.89596352857583e+001     
1.12972123140921e+006	     4.70566339616935e+001     -8.89599060068395e+001     
1.12991926043024e+006	     4.70551122895677e+001     -8.89601766960213e+001     
1.13011732416382e+006	     4.70535906171604e+001     -8.89604473533118e+001     
1.13031542261602e+006	     4.70520689444718e+001     -8.89607179787193e+001     
1.13051355579293e+006	     4.70505472715018e+001     -8.89609885722522e+001     
1.13071172370064e+006	     4.70490255982507e+001     -8.89612591339187e+001     
1.13090992634523e+006	     4.70475039247185e+001     -8.89615296637271e+001     
1.13110816373280e+006	     4.70459822509053e+001     -8.89618001616857e+001     
1.13130643586943e+006	     4.70444605768112e+001     -8.89620706278027e+001     
1.13150474276122e+006	     4.70429389024363e+001     -8.89623410620866e+001     
1.13170308441426e+006	     4.70414172277806e+001     -8.89626114645454e+001     
1.13190146083463e+006	     4.70398955528443e+001     -8.89628818351875e+001     
1.13209987202845e+006	     4.70383738776274e+001     -8.89631521740212e+001     
1.13229831800179e+006	     4.70368522021300e+001     -8.89634224810548e+001     
1.13249679876076e+006	     4.70353305263523e+001     -8.89636927562966e+001     
1.13269531431146e+006	     4.70338088502944e+001     -8.89639629997547e+001     
1.13289386465997e+006	     4.70322871739562e+001     -8.89642332114375e+001     
1.13309244981242e+006	     4.70307654973379e+001     -8.89645033913533e+001     
1.13329106977488e+006	     4.70292438204397e+001     -8.89647735395103e+001     
1.13348972455348e+006	     4.70277221432615e+001     -8.89650436559168e+001     
1.13368841415430e+006	     4.70262004658035e+001     -8.89653137405811e+001     
1.13388713858345e+006	     4.70246787880657e+001     -8.89655837935115e+001     
1.13408589784704e+006	     4.70231571100484e+001     -8.89658538147161e+001     
1.13428469195118e+006	     4.70216354317514e+001     -8.89661238042033e+001     
1.13448352090197e+006	     4.70201137531750e+001     -8.89663937619814e+001     
1.13468238470552e+006	     4.70185920743193e+001     -8.89666636880585e+001     
1.13488128336793e+006	     4.70170703951842e+001     -8.89669335824431e+001     
1.13508021689533e+006	     4.70155487157700e+001     -8.89672034451432e+001     
1.13527918529381e+006	     4.70140270360767e+001     -8.89674732761673e+001     
1.13547818856950e+006	     4.70125053561044e+001     -8.89677430755235e+001     
1.13567722672851e+006	     4.70109836758531e+001     -8.89680128432202e+001     
1.13587629977695e+006	     4.70094619953230e+001     -8.89682825792655e+001     
1.13607540772094e+006	     4.70079403145142e+001     -8.89685522836678e+001     
1.13627455056659e+006	     4.70064186334268e+001     -8.89688219564352e+001     
1.13647372832002e+006	     4.70048969520608e+001     -8.89690915975762e+001     
1.13667294098735e+006	     4.70033752704163e+001     -8.89693612070988e+001     
1.13687218857471e+006	     4.70018535884934e+001     -8.89696307850114e+001     
1.13707147108821e+006	     4.70003319062923e+001     -8.89699003313222e+001     
1.13727078853397e+006	     4.69988102238130e+001     -8.89701698460395e+001     
1.13747014091812e+006	     4.69972885410555e+001     -8.89704393291715e+001     
1.13766952824678e+006	     4.69957668580201e+001     -8.89707087807264e+001     
1.13786895052608e+006	     4.69942451747067e+001     -8.89709782007126e+001     
1.13806840776215e+006	     4.69927234911155e+001     -8.89712475891383e+001     
1.13826789996110e+006	     4.69912018072466e+001     -8.89715169460117e+001     
