Freq.	V     out)
5.15330198082847e+005	     5.01666568948739e+001       -4.05972180753557e+001     
5.15395626045421e+005	     5.01661921076885e+001       -4.06008246950357e+001     
5.15461062314937e+005	     5.01657272522287e+001       -4.06044313881637e+001     
5.15526506892451e+005	     5.01652623284917e+001       -4.06080381546849e+001     
5.15591959779017e+005	     5.01647973364748e+001       -4.06116449945443e+001     
5.15657420975689e+005	     5.01643322761753e+001       -4.06152519076873e+001     
5.15722890483523e+005	     5.01638671475904e+001       -4.06188588940589e+001     
5.15788368303575e+005	     5.01634019507175e+001       -4.06224659536043e+001     
5.15853854436899e+005	     5.01629366855538e+001       -4.06260730862688e+001     
5.15919348884551e+005	     5.01624713520967e+001       -4.06296802919975e+001     
5.15984851647586e+005	     5.01620059503434e+001       -4.06332875707355e+001     
5.16050362727061e+005	     5.01615404802912e+001       -4.06368949224280e+001     
5.16115882124031e+005	     5.01610749419375e+001       -4.06405023470201e+001     
5.16181409839552e+005	     5.01606093352795e+001       -4.06441098444569e+001     
5.16246945874681e+005	     5.01601436603144e+001       -4.06477174146837e+001     
5.16312490230473e+005	     5.01596779170398e+001       -4.06513250576455e+001     
5.16378042907986e+005	     5.01592121054527e+001       -4.06549327732874e+001     
5.16443603908275e+005	     5.01587462255507e+001       -4.06585405615546e+001     
5.16509173232397e+005	     5.01582802773308e+001       -4.06621484223922e+001     
5.16574750881410e+005	     5.01578142607906e+001       -4.06657563557453e+001     
5.16640336856369e+005	     5.01573481759272e+001       -4.06693643615589e+001     
5.16705931158333e+005	     5.01568820227380e+001       -4.06729724397782e+001     
5.16771533788358e+005	     5.01564158012203e+001       -4.06765805903483e+001     
5.16837144747502e+005	     5.01559495113715e+001       -4.06801888132143e+001     
5.16902764036823e+005	     5.01554831531888e+001       -4.06837971083212e+001     
5.16968391657377e+005	     5.01550167266697e+001       -4.06874054756140e+001     
5.17034027610222e+005	     5.01545502318113e+001       -4.06910139150380e+001     
5.17099671896418e+005	     5.01540836686111e+001       -4.06946224265381e+001     
5.17165324517021e+005	     5.01536170370663e+001       -4.06982310100593e+001     
5.17230985473089e+005	     5.01531503371743e+001       -4.07018396655468e+001     
5.17296654765682e+005	     5.01526835689325e+001       -4.07054483929456e+001     
5.17362332395857e+005	     5.01522167323382e+001       -4.07090571922007e+001     
5.17428018364673e+005	     5.01517498273887e+001       -4.07126660632572e+001     
5.17493712673189e+005	     5.01512828540813e+001       -4.07162750060601e+001     
5.17559415322463e+005	     5.01508158124134e+001       -4.07198840205544e+001     
5.17625126313555e+005	     5.01503487023824e+001       -4.07234931066851e+001     
5.17690845647523e+005	     5.01498815239856e+001       -4.07271022643972e+001     
5.17756573325428e+005	     5.01494142772203e+001       -4.07307114936358e+001     
5.17822309348327e+005	     5.01489469620839e+001       -4.07343207943459e+001     
5.17888053717282e+005	     5.01484795785737e+001       -4.07379301664724e+001     
5.17953806433350e+005	     5.01480121266872e+001       -4.07415396099603e+001     
5.18019567497593e+005	     5.01475446064216e+001       -4.07451491247547e+001     
5.18085336911070e+005	     5.01470770177743e+001       -4.07487587108005e+001     
5.18151114674841e+005	     5.01466093607427e+001       -4.07523683680427e+001     
5.18216900789967e+005	     5.01461416353241e+001       -4.07559780964262e+001     
5.18282695257507e+005	     5.01456738415160e+001       -4.07595878958960e+001     
5.18348498078522e+005	     5.01452059793156e+001       -4.07631977663971e+001     
5.18414309254073e+005	     5.01447380487204e+001       -4.07668077078745e+001     
5.18480128785220e+005	     5.01442700497277e+001       -4.07704177202730e+001     
5.18545956673024e+005	     5.01438019823349e+001       -4.07740278035376e+001     
5.18611792918547e+005	     5.01433338465393e+001       -4.07776379576133e+001     
5.18677637522848e+005	     5.01428656423384e+001       -4.07812481824450e+001     
5.18743490486991e+005	     5.01423973697296e+001       -4.07848584779776e+001     
5.18809351812035e+005	     5.01419290287101e+001       -4.07884688441561e+001     
5.18875221499043e+005	     5.01414606192774e+001       -4.07920792809253e+001     
5.18941099549076e+005	     5.01409921414289e+001       -4.07956897882301e+001     
5.19006985963196e+005	     5.01405235951620e+001       -4.07993003660155e+001     
5.19072880742465e+005	     5.01400549804740e+001       -4.08029110142264e+001     
5.19138783887945e+005	     5.01395862973624e+001       -4.08065217328077e+001     
5.19204695400698e+005	     5.01391175458245e+001       -4.08101325217042e+001     
5.19270615281787e+005	     5.01386487258578e+001       -4.08137433808608e+001     
5.19336543532273e+005	     5.01381798374596e+001       -4.08173543102224e+001     
5.19402480153221e+005	     5.01377108806273e+001       -4.08209653097340e+001     
5.19468425145691e+005	     5.01372418553584e+001       -4.08245763793403e+001     
5.19534378510748e+005	     5.01367727616502e+001       -4.08281875189861e+001     
5.19600340249453e+005	     5.01363035995002e+001       -4.08317987286165e+001     
5.19666310362872e+005	     5.01358343689057e+001       -4.08354100081762e+001     
5.19732288852065e+005	     5.01353650698642e+001       -4.08390213576101e+001     
5.19798275718098e+005	     5.01348957023731e+001       -4.08426327768630e+001     
5.19864270962034e+005	     5.01344262664298e+001       -4.08462442658797e+001     
5.19930274584935e+005	     5.01339567620317e+001       -4.08498558246051e+001     
5.19996286587867e+005	     5.01334871891763e+001       -4.08534674529841e+001     
5.20062306971893e+005	     5.01330175478609e+001       -4.08570791509613e+001     
5.20128335738077e+005	     5.01325478380830e+001       -4.08606909184817e+001     
5.20194372887483e+005	     5.01320780598400e+001       -4.08643027554900e+001     
5.20260418421176e+005	     5.01316082131293e+001       -4.08679146619311e+001     
5.20326472340221e+005	     5.01311382979484e+001       -4.08715266377497e+001     
5.20392534645681e+005	     5.01306683142947e+001       -4.08751386828907e+001     
5.20458605338622e+005	     5.01301982621656e+001       -4.08787507972988e+001     
5.20524684420108e+005	     5.01297281415586e+001       -4.08823629809189e+001     
5.20590771891205e+005	     5.01292579524711e+001       -4.08859752336956e+001     
5.20656867752977e+005	     5.01287876949005e+001       -4.08895875555738e+001     
5.20722972006491e+005	     5.01283173688444e+001       -4.08931999464982e+001     
5.20789084652811e+005	     5.01278469743000e+001       -4.08968124064137e+001     
5.20855205693003e+005	     5.01273765112649e+001       -4.09004249352649e+001     
5.20921335128133e+005	     5.01269059797365e+001       -4.09040375329966e+001     
5.20987472959267e+005	     5.01264353797123e+001       -4.09076501995535e+001     
5.21053619187470e+005	     5.01259647111898e+001       -4.09112629348804e+001     
5.21119773813809e+005	     5.01254939741663e+001       -4.09148757389221e+001     
5.21185936839349e+005	     5.01250231686393e+001       -4.09184886116232e+001     
5.21252108265159e+005	     5.01245522946064e+001       -4.09221015529285e+001     
5.21318288092303e+005	     5.01240813520648e+001       -4.09257145627828e+001     
5.21384476321848e+005	     5.01236103410122e+001       -4.09293276411306e+001     
5.21450672954862e+005	     5.01231392614460e+001       -4.09329407879168e+001     
5.21516877992411e+005	     5.01226681133636e+001       -4.09365540030860e+001     
5.21583091435563e+005	     5.01221968967626e+001       -4.09401672865829e+001     
5.21649313285384e+005	     5.01217256116403e+001       -4.09437806383523e+001     
5.21715543542942e+005	     5.01212542579943e+001       -4.09473940583388e+001     
5.21781782209305e+005	     5.01207828358220e+001       -4.09510075464871e+001     
5.21848029285539e+005	     5.01203113451209e+001       -4.09546211027419e+001     
5.21914284772713e+005	     5.01198397858886e+001       -4.09582347270478e+001     
5.21980548671894e+005	     5.01193681581223e+001       -4.09618484193496e+001     
5.22046820984152e+005	     5.01188964618198e+001       -4.09654621795918e+001     
5.22113101710553e+005	     5.01184246969784e+001       -4.09690760077192e+001     
5.22179390852166e+005	     5.01179528635956e+001       -4.09726899036764e+001     
5.22245688410059e+005	     5.01174809616689e+001       -4.09763038674081e+001     
5.22311994385302e+005	     5.01170089911958e+001       -4.09799178988588e+001     
5.22378308778962e+005	     5.01165369521739e+001       -4.09835319979733e+001     
5.22444631592108e+005	     5.01160648446005e+001       -4.09871461646961e+001     
5.22510962825811e+005	     5.01155926684732e+001       -4.09907603989719e+001     
5.22577302481138e+005	     5.01151204237895e+001       -4.09943747007453e+001     
5.22643650559158e+005	     5.01146481105469e+001       -4.09979890699609e+001     
5.22710007060942e+005	     5.01141757287429e+001       -4.10016035065634e+001     
5.22776371987559e+005	     5.01137032783750e+001       -4.10052180104973e+001     
5.22842745340078e+005	     5.01132307594408e+001       -4.10088325817073e+001     
5.22909127119569e+005	     5.01127581719376e+001       -4.10124472201379e+001     
5.22975517327102e+005	     5.01122855158631e+001       -4.10160619257338e+001     
5.23041915963747e+005	     5.01118127912147e+001       -4.10196766984395e+001     
5.23108323030575e+005	     5.01113399979900e+001       -4.10232915381995e+001     
5.23174738528655e+005	     5.01108671361865e+001       -4.10269064449586e+001     
5.23241162459058e+005	     5.01103942058017e+001       -4.10305214186612e+001     
5.23307594822855e+005	     5.01099212068331e+001       -4.10341364592519e+001     
5.23374035621117e+005	     5.01094481392783e+001       -4.10377515666753e+001     
5.23440484854913e+005	     5.01089750031347e+001       -4.10413667408760e+001     
5.23506942525316e+005	     5.01085017984000e+001       -4.10449819817984e+001     
5.23573408633397e+005	     5.01080285250715e+001       -4.10485972893871e+001     
5.23639883180226e+005	     5.01075551831470e+001       -4.10522126635867e+001     
5.23706366166875e+005	     5.01070817726239e+001       -4.10558281043418e+001     
5.23772857594415e+005	     5.01066082934997e+001       -4.10594436115967e+001     
5.23839357463920e+005	     5.01061347457720e+001       -4.10630591852961e+001     
5.23905865776459e+005	     5.01056611294383e+001       -4.10666748253845e+001     
5.23972382533105e+005	     5.01051874444962e+001       -4.10702905318064e+001     
5.24038907734931e+005	     5.01047136909432e+001       -4.10739063045063e+001     
5.24105441383007e+005	     5.01042398687768e+001       -4.10775221434288e+001     
5.24171983478408e+005	     5.01037659779947e+001       -4.10811380485182e+001     
5.24238534022205e+005	     5.01032920185943e+001       -4.10847540197192e+001     
5.24305093015471e+005	     5.01028179905733e+001       -4.10883700569761e+001     
5.24371660459279e+005	     5.01023438939291e+001       -4.10919861602335e+001     
5.24438236354701e+005	     5.01018697286593e+001       -4.10956023294359e+001     
5.24504820702811e+005	     5.01013954947615e+001       -4.10992185645278e+001     
5.24571413504681e+005	     5.01009211922333e+001       -4.11028348654535e+001     
5.24638014761386e+005	     5.01004468210722e+001       -4.11064512321576e+001     
5.24704624473998e+005	     5.00999723812758e+001       -4.11100676645846e+001     
5.24771242643592e+005	     5.00994978728416e+001       -4.11136841626789e+001     
5.24837869271240e+005	     5.00990232957673e+001       -4.11173007263849e+001     
5.24904504358017e+005	     5.00985486500503e+001       -4.11209173556470e+001     
5.24971147904997e+005	     5.00980739356883e+001       -4.11245340504098e+001     
5.25037799913254e+005	     5.00975991526788e+001       -4.11281508106177e+001     
5.25104460383862e+005	     5.00971243010195e+001       -4.11317676362151e+001     
5.25171129317896e+005	     5.00966493807079e+001       -4.11353845271464e+001     
5.25237806716429e+005	     5.00961743917415e+001       -4.11390014833560e+001     
5.25304492580538e+005	     5.00956993341181e+001       -4.11426185047884e+001     
5.25371186911296e+005	     5.00952242078351e+001       -4.11462355913879e+001     
5.25437889709779e+005	     5.00947490128901e+001       -4.11498527430990e+001     
5.25504600977061e+005	     5.00942737492808e+001       -4.11534699598661e+001     
5.25571320714218e+005	     5.00937984170047e+001       -4.11570872416336e+001     
5.25638048922325e+005	     5.00933230160594e+001       -4.11607045883458e+001     
5.25704785602459e+005	     5.00928475464425e+001       -4.11643219999471e+001     
5.25771530755693e+005	     5.00923720081517e+001       -4.11679394763820e+001     
5.25838284383105e+005	     5.00918964011845e+001       -4.11715570175948e+001     
5.25905046485770e+005	     5.00914207255386e+001       -4.11751746235298e+001     
5.25971817064763e+005	     5.00909449812114e+001       -4.11787922941315e+001     
5.26038596121163e+005	     5.00904691682007e+001       -4.11824100293442e+001     
5.26105383656043e+005	     5.00899932865041e+001       -4.11860278291123e+001     
5.26172179670482e+005	     5.00895173361191e+001       -4.11896456933800e+001     
5.26238984165555e+005	     5.00890413170435e+001       -4.11932636220918e+001     
5.26305797142340e+005	     5.00885652292747e+001       -4.11968816151920e+001     
5.26372618601913e+005	     5.00880890728104e+001       -4.12004996726249e+001     
5.26439448545352e+005	     5.00876128476482e+001       -4.12041177943349e+001     
5.26506286973732e+005	     5.00871365537858e+001       -4.12077359802663e+001     
5.26573133888133e+005	     5.00866601912208e+001       -4.12113542303634e+001     
5.26639989289630e+005	     5.00861837599508e+001       -4.12149725445705e+001     
5.26706853179302e+005	     5.00857072599735e+001       -4.12185909228320e+001     
5.26773725558226e+005	     5.00852306912864e+001       -4.12222093650921e+001     
5.26840606427481e+005	     5.00847540538872e+001       -4.12258278712952e+001     
5.26907495788143e+005	     5.00842773477736e+001       -4.12294464413855e+001     
5.26974393641292e+005	     5.00838005729431e+001       -4.12330650753073e+001     
5.27041299988005e+005	     5.00833237293934e+001       -4.12366837730050e+001     
5.27108214829361e+005	     5.00828468171222e+001       -4.12403025344228e+001     
5.27175138166438e+005	     5.00823698361271e+001       -4.12439213595050e+001     
5.27242070000315e+005	     5.00818927864057e+001       -4.12475402481959e+001     
5.27309010332071e+005	     5.00814156679558e+001       -4.12511592004396e+001     
5.27375959162785e+005	     5.00809384807748e+001       -4.12547782161806e+001     
5.27442916493535e+005	     5.00804612248606e+001       -4.12583972953631e+001     
5.27509882325401e+005	     5.00799839002107e+001       -4.12620164379312e+001     
5.27576856659462e+005	     5.00795065068228e+001       -4.12656356438293e+001     
5.27643839496798e+005	     5.00790290446946e+001       -4.12692549130017e+001     
5.27710830838488e+005	     5.00785515138237e+001       -4.12728742453924e+001     
5.27777830685613e+005	     5.00780739142077e+001       -4.12764936409459e+001     
5.27844839039251e+005	     5.00775962458445e+001       -4.12801130996062e+001     
5.27911855900483e+005	     5.00771185087315e+001       -4.12837326213177e+001     
5.27978881270389e+005	     5.00766407028665e+001       -4.12873522060246e+001     
5.28045915150049e+005	     5.00761628282472e+001       -4.12909718536710e+001     
5.28112957540544e+005	     5.00756848848712e+001       -4.12945915642012e+001     
5.28180008442955e+005	     5.00752068727362e+001       -4.12982113375594e+001     
5.28247067858362e+005	     5.00747287918399e+001       -4.13018311736898e+001     
5.28314135787845e+005	     5.00742506421799e+001       -4.13054510725365e+001     
5.28381212232486e+005	     5.00737724237540e+001       -4.13090710340439e+001     
5.28448297193367e+005	     5.00732941365598e+001       -4.13126910581560e+001     
5.28515390671567e+005	     5.00728157805951e+001       -4.13163111448171e+001     
5.28582492668169e+005	     5.00723373558574e+001       -4.13199312939712e+001     
5.28649603184254e+005	     5.00718588623445e+001       -4.13235515055627e+001     
5.28716722220904e+005	     5.00713803000540e+001       -4.13271717795357e+001     
5.28783849779201e+005	     5.00709016689838e+001       -4.13307921158343e+001     
5.28850985860226e+005	     5.00704229691314e+001       -4.13344125144026e+001     
5.28918130465061e+005	     5.00699442004946e+001       -4.13380329751850e+001     
5.28985283594790e+005	     5.00694653630710e+001       -4.13416534981254e+001     
5.29052445250493e+005	     5.00689864568584e+001       -4.13452740831680e+001     
5.29119615433255e+005	     5.00685074818545e+001       -4.13488947302570e+001     
5.29186794144156e+005	     5.00680284380570e+001       -4.13525154393366e+001     
5.29253981384280e+005	     5.00675493254635e+001       -4.13561362103508e+001     
5.29321177154711e+005	     5.00670701440719e+001       -4.13597570432437e+001     
5.29388381456530e+005	     5.00665908938797e+001       -4.13633779379595e+001     
5.29455594290822e+005	     5.00661115748848e+001       -4.13669988944424e+001     
5.29522815658668e+005	     5.00656321870848e+001       -4.13706199126363e+001     
5.29590045561154e+005	     5.00651527304775e+001       -4.13742409924855e+001     
5.29657283999362e+005	     5.00646732050606e+001       -4.13778621339340e+001     
5.29724530974377e+005	     5.00641936108317e+001       -4.13814833369260e+001     
5.29791786487281e+005	     5.00637139477887e+001       -4.13851046014054e+001     
5.29859050539159e+005	     5.00632342159293e+001       -4.13887259273165e+001     
5.29926323131096e+005	     5.00627544152511e+001       -4.13923473146032e+001     
5.29993604264175e+005	     5.00622745457520e+001       -4.13959687632097e+001     
5.30060893939481e+005	     5.00617946074296e+001       -4.13995902730801e+001     
5.30128192158098e+005	     5.00613146002818e+001       -4.14032118441583e+001     
5.30195498921112e+005	     5.00608345243061e+001       -4.14068334763885e+001     
5.30262814229606e+005	     5.00603543795004e+001       -4.14104551697148e+001     
5.30330138084666e+005	     5.00598741658624e+001       -4.14140769240812e+001     
5.30397470487377e+005	     5.00593938833899e+001       -4.14176987394317e+001     
5.30464811438824e+005	     5.00589135320806e+001       -4.14213206157104e+001     
5.30532160940093e+005	     5.00584331119322e+001       -4.14249425528613e+001     
5.30599518992269e+005	     5.00579526229425e+001       -4.14285645508285e+001     
5.30666885596438e+005	     5.00574720651093e+001       -4.14321866095560e+001     
5.30734260753685e+005	     5.00569914384303e+001       -4.14358087289878e+001     
5.30801644465097e+005	     5.00565107429032e+001       -4.14394309090680e+001     
5.30869036731760e+005	     5.00560299785259e+001       -4.14430531497405e+001     
5.30936437554759e+005	     5.00555491452960e+001       -4.14466754509494e+001     
5.31003846935181e+005	     5.00550682432114e+001       -4.14502978126387e+001     
5.31071264874112e+005	     5.00545872722698e+001       -4.14539202347524e+001     
5.31138691372640e+005	     5.00541062324690e+001       -4.14575427172345e+001     
5.31206126431851e+005	     5.00536251238068e+001       -4.14611652600290e+001     
5.31273570052831e+005	     5.00531439462809e+001       -4.14647878630799e+001     
5.31341022236669e+005	     5.00526626998890e+001       -4.14684105263312e+001     
5.31408482984450e+005	     5.00521813846291e+001       -4.14720332497268e+001     
5.31475952297263e+005	     5.00517000004988e+001       -4.14756560332107e+001     
5.31543430176194e+005	     5.00512185474959e+001       -4.14792788767270e+001     
5.31610916622332e+005	     5.00507370256182e+001       -4.14829017802195e+001     
5.31678411636764e+005	     5.00502554348635e+001       -4.14865247436322e+001     
5.31745915220577e+005	     5.00497737752297e+001       -4.14901477669092e+001     
5.31813427374861e+005	     5.00492920467143e+001       -4.14937708499943e+001     
5.31880948100703e+005	     5.00488102493154e+001       -4.14973939928315e+001     
5.31948477399191e+005	     5.00483283830306e+001       -4.15010171953647e+001     
5.32016015271413e+005	     5.00478464478578e+001       -4.15046404575379e+001     
5.32083561718459e+005	     5.00473644437947e+001       -4.15082637792950e+001     
5.32151116741417e+005	     5.00468823708392e+001       -4.15118871605800e+001     
5.32218680341376e+005	     5.00464002289890e+001       -4.15155106013368e+001     
5.32286252519425e+005	     5.00459180182419e+001       -4.15191341015093e+001     
5.32353833276652e+005	     5.00454357385958e+001       -4.15227576610414e+001     
5.32421422614147e+005	     5.00449533900485e+001       -4.15263812798770e+001     
5.32489020533000e+005	     5.00444709725978e+001       -4.15300049579601e+001     
5.32556627034300e+005	     5.00439884862414e+001       -4.15336286952345e+001     
5.32624242119137e+005	     5.00435059309773e+001       -4.15372524916442e+001     
5.32691865788600e+005	     5.00430233068032e+001       -4.15408763471330e+001     
5.32759498043779e+005	     5.00425406137169e+001       -4.15445002616449e+001     
5.32827138885765e+005	     5.00420578517162e+001       -4.15481242351237e+001     
5.32894788315647e+005	     5.00415750207991e+001       -4.15517482675132e+001     
5.32962446334516e+005	     5.00410921209632e+001       -4.15553723587575e+001     
5.33030112943463e+005	     5.00406091522065e+001       -4.15589965088004e+001     
5.33097788143578e+005	     5.00401261145267e+001       -4.15626207175856e+001     
5.33165471935952e+005	     5.00396430079218e+001       -4.15662449850572e+001     
5.33233164321676e+005	     5.00391598323894e+001       -4.15698693111589e+001     
5.33300865301840e+005	     5.00386765879275e+001       -4.15734936958346e+001     
5.33368574877536e+005	     5.00381932745339e+001       -4.15771181390281e+001     
5.33436293049856e+005	     5.00377098922065e+001       -4.15807426406834e+001     
5.33504019819890e+005	     5.00372264409430e+001       -4.15843672007442e+001     
5.33571755188731e+005	     5.00367429207413e+001       -4.15879918191544e+001     
5.33639499157470e+005	     5.00362593315993e+001       -4.15916164958578e+001     
5.33707251727199e+005	     5.00357756735148e+001       -4.15952412307983e+001     
5.33775012899009e+005	     5.00352919464857e+001       -4.15988660239196e+001     
5.33842782673994e+005	     5.00348081505098e+001       -4.16024908751657e+001     
5.33910561053245e+005	     5.00343242855850e+001       -4.16061157844802e+001     
5.33978348037855e+005	     5.00338403517091e+001       -4.16097407518070e+001     
5.34046143628917e+005	     5.00333563488800e+001       -4.16133657770900e+001     
5.34113947827522e+005	     5.00328722770956e+001       -4.16169908602729e+001     
5.34181760634764e+005	     5.00323881363536e+001       -4.16206160012995e+001     
5.34249582051737e+005	     5.00319039266520e+001       -4.16242412001137e+001     
5.34317412079532e+005	     5.00314196479887e+001       -4.16278664566592e+001     
5.34385250719244e+005	     5.00309353003615e+001       -4.16314917708797e+001     
5.34453097971965e+005	     5.00304508837682e+001       -4.16351171427191e+001     
5.34520953838789e+005	     5.00299663982069e+001       -4.16387425721212e+001     
5.34588818320811e+005	     5.00294818436752e+001       -4.16423680590297e+001     
5.34656691419123e+005	     5.00289972201712e+001       -4.16459936033884e+001     
5.34724573134819e+005	     5.00285125276926e+001       -4.16496192051410e+001     
5.34792463468995e+005	     5.00280277662374e+001       -4.16532448642314e+001     
5.34860362422743e+005	     5.00275429358035e+001       -4.16568705806032e+001     
5.34928269997159e+005	     5.00270580363887e+001       -4.16604963542002e+001     
5.34996186193336e+005	     5.00265730679910e+001       -4.16641221849662e+001     
5.35064111012370e+005	     5.00260880306081e+001       -4.16677480728449e+001     
5.35132044455356e+005	     5.00256029242381e+001       -4.16713740177800e+001     
5.35199986523387e+005	     5.00251177488788e+001       -4.16750000197153e+001     
5.35267937217560e+005	     5.00246325045281e+001       -4.16786260785945e+001     
5.35335896538969e+005	     5.00241471911839e+001       -4.16822521943614e+001     
5.35403864488710e+005	     5.00236618088441e+001       -4.16858783669595e+001     
5.35471841067878e+005	     5.00231763575066e+001       -4.16895045963328e+001     
5.35539826277570e+005	     5.00226908371693e+001       -4.16931308824248e+001     
5.35607820118879e+005	     5.00222052478301e+001       -4.16967572251792e+001     
5.35675822592904e+005	     5.00217195894870e+001       -4.17003836245399e+001     
5.35743833700739e+005	     5.00212338621378e+001       -4.17040100804504e+001     
5.35811853443481e+005	     5.00207480657805e+001       -4.17076365928545e+001     
5.35879881822226e+005	     5.00202622004129e+001       -4.17112631616959e+001     
5.35947918838070e+005	     5.00197762660331e+001       -4.17148897869182e+001     
5.36015964492111e+005	     5.00192902626388e+001       -4.17185164684652e+001     
5.36084018785444e+005	     5.00188041902281e+001       -4.17221432062804e+001     
5.36152081719167e+005	     5.00183180487988e+001       -4.17257700003076e+001     
5.36220153294377e+005	     5.00178318383489e+001       -4.17293968504905e+001     
5.36288233512171e+005	     5.00173455588763e+001       -4.17330237567727e+001     
5.36356322373646e+005	     5.00168592103790e+001       -4.17366507190978e+001     
5.36424419879900e+005	     5.00163727928549e+001       -4.17402777374095e+001     
5.36492526032030e+005	     5.00158863063018e+001       -4.17439048116516e+001     
5.36560640831133e+005	     5.00153997507178e+001       -4.17475319417675e+001     
5.36628764278309e+005	     5.00149131261008e+001       -4.17511591277011e+001     
5.36696896374654e+005	     5.00144264324487e+001       -4.17547863693958e+001     
5.36765037121267e+005	     5.00139396697595e+001       -4.17584136667953e+001     
5.36833186519246e+005	     5.00134528380311e+001       -4.17620410198434e+001     
5.36901344569690e+005	     5.00129659372615e+001       -4.17656684284835e+001     
5.36969511273697e+005	     5.00124789674486e+001       -4.17692958926593e+001     
5.37037686632365e+005	     5.00119919285904e+001       -4.17729234123145e+001     
5.37105870646795e+005	     5.00115048206848e+001       -4.17765509873926e+001     
5.37174063318083e+005	     5.00110176437298e+001       -4.17801786178372e+001     
5.37242264647331e+005	     5.00105303977233e+001       -4.17838063035920e+001     
5.37310474635636e+005	     5.00100430826633e+001       -4.17874340446006e+001     
5.37378693284098e+005	     5.00095556985478e+001       -4.17910618408065e+001     
5.37446920593818e+005	     5.00090682453747e+001       -4.17946896921534e+001     
5.37515156565894e+005	     5.00085807231420e+001       -4.17983175985848e+001     
5.37583401201426e+005	     5.00080931318477e+001       -4.18019455600443e+001     
5.37651654501514e+005	     5.00076054714896e+001       -4.18055735764755e+001     
5.37719916467258e+005	     5.00071177420660e+001       -4.18092016478220e+001     
5.37788187099759e+005	     5.00066299435746e+001       -4.18128297740273e+001     
5.37856466400117e+005	     5.00061420760134e+001       -4.18164579550351e+001     
5.37924754369432e+005	     5.00056541393805e+001       -4.18200861907888e+001     
5.37993051008805e+005	     5.00051661336738e+001       -4.18237144812320e+001     
5.38061356319337e+005	     5.00046780588914e+001       -4.18273428263084e+001     
5.38129670302129e+005	     5.00041899150311e+001       -4.18309712259613e+001     
5.38197992958281e+005	     5.00037017020910e+001       -4.18345996801345e+001     
5.38266324288896e+005	     5.00032134200691e+001       -4.18382281887714e+001     
5.38334664295073e+005	     5.00027250689634e+001       -4.18418567518155e+001     
5.38403012977915e+005	     5.00022366487718e+001       -4.18454853692104e+001     
5.38471370338524e+005	     5.00017481594924e+001       -4.18491140408997e+001     
5.38539736378001e+005	     5.00012596011231e+001       -4.18527427668268e+001     
5.38608111097448e+005	     5.00007709736621e+001       -4.18563715469353e+001     
5.38676494497967e+005	     5.00002822771071e+001       -4.18600003811687e+001     
5.38744886580660e+005	     4.99997935114564e+001       -4.18636292694705e+001     
5.38813287346630e+005	     4.99993046767078e+001       -4.18672582117841e+001     
5.38881696796978e+005	     4.99988157728594e+001       -4.18708872080533e+001     
5.38950114932809e+005	     4.99983267999092e+001       -4.18745162582213e+001     
5.39018541755223e+005	     4.99978377578552e+001       -4.18781453622317e+001     
5.39086977265325e+005	     4.99973486466955e+001       -4.18817745200281e+001     
5.39155421464217e+005	     4.99968594664280e+001       -4.18854037315539e+001     
5.39223874353003e+005	     4.99963702170507e+001       -4.18890329967525e+001     
5.39292335932785e+005	     4.99958808985618e+001       -4.18926623155675e+001     
5.39360806204667e+005	     4.99953915109592e+001       -4.18962916879424e+001     
5.39429285169753e+005	     4.99949020542409e+001       -4.18999211138205e+001     
5.39497772829147e+005	     4.99944125284050e+001       -4.19035505931454e+001     
5.39566269183952e+005	     4.99939229334495e+001       -4.19071801258606e+001     
5.39634774235272e+005	     4.99934332693725e+001       -4.19108097119095e+001     
5.39703287984211e+005	     4.99929435361719e+001       -4.19144393512356e+001     
5.39771810431874e+005	     4.99924537338458e+001       -4.19180690437822e+001     
5.39840341579365e+005	     4.99919638623923e+001       -4.19216987894929e+001     
5.39908881427789e+005	     4.99914739218094e+001       -4.19253285883112e+001     
5.39977429978251e+005	     4.99909839120951e+001       -4.19289584401803e+001     
5.40045987231854e+005	     4.99904938332475e+001       -4.19325883450439e+001     
5.40114553189705e+005	     4.99900036852646e+001       -4.19362183028453e+001     
5.40183127852908e+005	     4.99895134681446e+001       -4.19398483135279e+001     
5.40251711222568e+005	     4.99890231818853e+001       -4.19434783770351e+001     
5.40320303299791e+005	     4.99885328264850e+001       -4.19471084933105e+001     
5.40388904085683e+005	     4.99880424019416e+001       -4.19507386622974e+001     
5.40457513581349e+005	     4.99875519082532e+001       -4.19543688839391e+001     
5.40526131787896e+005	     4.99870613454178e+001       -4.19579991581792e+001     
5.40594758706428e+005	     4.99865707134337e+001       -4.19616294849611e+001     
5.40663394338052e+005	     4.99860800122987e+001       -4.19652598642280e+001     
5.40732038683874e+005	     4.99855892420110e+001       -4.19688902959235e+001     
5.40800691745001e+005	     4.99850984025686e+001       -4.19725207799909e+001     
5.40869353522540e+005	     4.99846074939696e+001       -4.19761513163736e+001     
5.40938024017596e+005	     4.99841165162121e+001       -4.19797819050149e+001     
5.41006703231277e+005	     4.99836254692942e+001       -4.19834125458584e+001     
5.41075391164689e+005	     4.99831343532139e+001       -4.19870432388473e+001     
5.41144087818940e+005	     4.99826431679693e+001       -4.19906739839250e+001     
5.41212793195137e+005	     4.99821519135585e+001       -4.19943047810348e+001     
5.41281507294388e+005	     4.99816605899797e+001       -4.19979356301203e+001     
