Frequency (Hz);"Trace 1: Gain: Real ";"Trace 1: Gain: Imaginary ";Trace 1: Gain: Magnitude (dB);"Trace 2: Reflection: Real ";"Trace 2: Reflection: Imaginary ";Trace 2: Reflection: Magnitude (dB)
321541.458682;-1.552270558191012E-05;-4.129139753798287E-05;-87.10871916221073;-0.9752644991142879;0.04696165206341727;-0.2074934195257028
321958.428937;7.547945632085341E-06;-4.952808896042023E-05;-86.00325745715014;-0.9751962935686042;0.047100914236076895;-0.20803980513745718
322375.939913;-2.184665305787417E-05;-5.4109965859279146E-05;-84.67861883139557;-0.9753699445431421;0.04725616483613776;-0.2064301477267194
322793.992311;-1.6302158218440056E-05;-4.518034084321589E-05;-86.36947970071361;-0.9752983188266248;0.047317694034220835;-0.207040014562858
323212.586834;-1.3621973347102805E-05;-3.907869351115153E-05;-87.66318082438298;-0.9746349898247527;0.04721894153417077;-0.212978248303092
323631.724183;-4.444602961408855E-06;-4.449666222905304E-05;-86.99033536491483;-0.9751330944705607;0.04782543561715597;-0.2082880388855315
324051.405064;2.1617294142891624E-06;-3.939167265723364E-05;-88.07885210074127;-0.9750103525803773;0.047351702190066264;-0.20958428738926863
324471.630181;5.5475784000141756E-06;-2.6891174859647456E-05;-91.22679971049955;-0.9752468799283266;0.04758443183760488;-0.20738174365016185
324892.400239;-2.037481094124133E-05;-6.0752443151906186E-05;-83.86581872593048;-0.9751373521677643;0.04736430025137913;-0.2084502086425386
325313.715946;3.503935514668637E-06;-2.2935284646550308E-05;-92.68971710575968;-0.9750674937728544;0.047684979713265394;-0.20893211865739028
325735.578009;-5.1920077880736735E-06;-3.5673456655865495E-05;-88.86206186109108;-0.975040096052543;0.0477634396464156;-0.20914146985192592
326157.987137;7.0198897831439586E-06;-3.146674538305797E-05;-89.83202698083561;-0.9750494895636664;0.0477152066458614;-0.20907897751690507
326580.944038;-5.786299543950959E-06;-5.124764920095045E-05;-85.75150559328834;-0.9751358690150749;0.04793380706812633;-0.20821610140317387
327004.449424;5.0062629177320235E-06;-1.494269566951301E-05;-96.04941392657156;-0.9749855739634523;0.04773127418580239;-0.2096400160328823
327428.504005;-2.4217849472545215E-06;-3.8234389248975344E-05;-88.33352774373603;-0.9749212474370725;0.048106907823473787;-0.21004763582566335
327853.108495;2.857351705353545E-06;-2.1929989564658324E-05;-93.10612192539506;-0.975067791760875;0.04809950453109838;-0.20874853912978675
328278.263605;1.559062208168942E-05;-7.643794305468344E-06;-95.20719758651444;-0.9749389474831227;0.04820168011431133;-0.209848722499979
328703.97005;6.058118152280856E-06;-3.2716178842305944E-05;-89.55833095780322;-0.9750577927803993;0.048232100099355885;-0.20877918878218654
329130.228545;-7.197225258821013E-06;-2.3610343851085208E-05;-92.15205611096783;-0.9751826790676785;0.048778034982857564;-0.20742821179463877
329557.039805;2.4694905823412583E-06;-4.4336706499315746E-05;-87.05127903293445;-0.9750974263240216;0.04817350483345768;-0.20845273812401677
329984.404548;-6.144992723262235E-06;-3.099870793372761E-05;-90.00573286844593;-0.975428011324288;0.04818515511201044;-0.20551053489703835
330412.323492;-1.7766728612699518E-05;-4.079446285003165E-05;-87.03368842909575;-0.9747215954680797;0.048313553502681475;-0.21173140345545932
330840.797355;-1.1584233545681388E-05;-1.5787202713929508E-05;-94.16313642705833;-0.9750127711856515;0.04816367924863545;-0.20920933217501514
331269.826856;-5.118835200960148E-06;-1.5404536305355E-05;-95.79215733715613;-0.9749019173798266;0.04848124926943453;-0.21005462459033283
331699.412716;-6.441216250623008E-06;-1.6908892192366537E-05;-94.8492145497319;-0.9750170014798606;0.04866761860699626;-0.208949364266033
332129.555657;-3.106799158974632E-05;-3.942577625163386E-05;-85.98666343225888;-0.9749012353537042;0.04892802068866883;-0.20986232061854287
332560.256401;-4.725688102394481E-06;-4.194054341036033E-05;-87.49252860619093;-0.9747718889260312;0.04845338758812078;-0.2112226458459377
332991.515672;-8.050322961550407E-07;-4.355337334892675E-05;-87.2180805178595;-0.9746714753054397;0.049027608565695366;-0.21185998125413316
333423.334193;-6.316426861098147E-06;-3.773572802288646E-05;-88.34493805375303;-0.9750363093122129;0.04887126631029353;-0.20868727676908647
333855.71269;-2.904774832174019E-05;-1.2504211772557126E-05;-89.99944850440764;-0.9748139180736866;0.048802379853695045;-0.21069433178345603
334288.65189;1.0223480633693181E-06;-3.63672543508673E-05;-88.78235896831899;-0.9747266145071775;0.049018957322571104;-0.21137372381970373
334722.152518;2.4636644458883465E-06;-5.5346283993694895E-05;-85.12963378141788;-0.9747756900436645;0.04897941238166003;-0.2109551888399045
335156.215304;-9.386875111188328E-06;-3.097954915561591E-05;-89.79702585616232;-0.9749604292317282;0.048743001984670915;-0.209418630822745
335590.840976;-2.316192983252125E-05;-5.0120286226338185E-05;-85.15911224233241;-0.9748640196595342;0.049579925536338894;-0.20990035267863433
336026.030264;2.9910895821778106E-05;-4.201655847231766E-05;-85.75109730673276;-0.97522010989397;0.04952222757668784;-0.20676244682832204
336461.7839;-1.6636933531021343E-05;-5.217885235767149E-05;-85.22962689388707;-0.9751148079021291;0.04959362317711764;-0.20766572898466545
336898.102614;1.1394069784663276E-06;-1.6072783233441904E-05;-95.85640762269948;-0.9750924254094371;0.049368238655846546;-0.207966207511779
337334.98714;-1.873905729138135E-05;-5.1312518107911174E-05;-85.2518272949809;-0.9747973055761512;0.04945989037195661;-0.21054744607370754
337772.438211;-1.5810626432259797E-05;-6.084154915828048E-05;-84.03219328730555;-0.9749718145741023;0.049466930319375;-0.20899344832172861
338210.456563;-8.019527964910593E-06;-1.675662217280141E-05;-94.6205854500216;-0.9748220314573658;0.04950085995638824;-0.2103092140275639
338649.04293;-4.641239210907284E-06;-3.4221848539401195E-05;-89.23477513016348;-0.9749395245960051;0.04990176581359139;-0.209083467179183
339088.19805;-9.22176785465415E-06;-2.2318650545168508E-05;-92.34209916016988;-0.9746912482139009;0.04975974023498416;-0.21135443749266056
339527.92266;-2.8548032143102672E-05;-2.7105190814697E-05;-88.0975754917239;-0.9752807986595335;0.04997827375390789;-0.20601667596350182
339968.217498;1.3202901167805207E-05;-4.64452200485524E-05;-86.32369225014223;-0.9748955539906812;0.0498497704449045;-0.20949783171548597
340409.083304;2.5066861276523355E-06;-4.773723224686145E-05;-86.41089692836869;-0.9752910489566421;0.04990863972478085;-0.2059573004013404
340850.520818;6.968783741052386E-07;-3.055904536416644E-05;-90.29494643090828;-0.9749735454142204;0.04999643097061798;-0.20873807446228837
341292.530782;-2.180361487695917E-05;-3.964961001835787E-05;-86.88778381140223;-0.97469862151956;0.04974964105449501;-0.21129348396110356
341735.113938;1.3508582982713584E-05;-3.7961842724537964E-05;-87.89525419824787;-0.9744540090060229;0.050311622580697664;-0.2132114101119924
342178.27103;-1.0588127588338404E-05;-3.42698487761959E-05;-88.90579751076311;-0.9745116333791172;0.05058860623620588;-0.2125716844206828
342622.002801;-2.215870392686842E-06;-2.5207596708525904E-05;-91.93594106835567;-0.9746581239158294;0.05038700549380575;-0.21136242695453972
343066.309997;-3.228677521158909E-05;-1.797510316379593E-05;-88.64695514219696;-0.9748223992133994;0.05040436242079681;-0.20989450059181775
343511.193364;6.797051426835051E-07;-4.248969416678573E-05;-87.43321667080906;-0.9751912060526525;0.05056948685960689;-0.2065417877641229
343956.653649;-6.259780542465122E-06;-3.1575070874477824E-05;-89.84569005527455;-0.9749221809685249;0.050988244537928495;-0.20873806234986308
344402.691601;-1.3397778841296356E-05;-1.4546765000732533E-05;-94.07702356881305;-0.9749223376132663;0.050957675104737456;-0.20875087146116705
344849.307968;-8.558428298379284E-06;-4.256227144480574E-05;-87.24736191100176;-0.9742554876583653;0.05077254939617075;-0.2147638121950296
345296.503501;1.0380153133744086E-05;-3.575444528168795E-05;-88.58196683473412;-0.9747385549132325;0.050873296042489274;-0.2104231100061571
345744.27895;-2.9322734318233185E-05;-2.899178677646364E-05;-87.69462581389647;-0.9747646009072268;0.05090619356164731;-0.21017638536959313
346192.635068;-1.2652162487762391E-05;-2.8769531621186714E-05;-90.05347173150055;-0.974792281716171;0.05084684148747071;-0.20995792999439022
346641.572607;-1.3635600018903075E-05;-3.326267498912402E-05;-88.88624848151241;-0.9750651627522454;0.050908882483310026;-0.2075045989869933
347091.092323;-1.627145735038745E-05;-4.697021976591742E-05;-86.07133956394527;-0.9747226799232849;0.0508925941167714;-0.21055523604954815
347541.194968;-1.341003480453749E-05;-2.946866861629481E-05;-89.79542808753926;-0.9742311708263077;0.051153293835326394;-0.21480293337334383
347991.881301;8.891237509136251E-06;-3.0577258539327414E-05;-89.93952260970144;-0.9745381546683145;0.05125979389526787;-0.21202419111918405
348443.152076;-2.2549903250202487E-06;-8.64600554065936E-06;-100.97788212229611;-0.9750228181899859;0.05130739716315298;-0.2076952089828195
348895.008053;-3.247292751571457E-05;-1.1535673800839851E-05;-89.25343418105265;-0.9744930302743273;0.05156279615078533;-0.21228318968150164
349347.449991;-1.7917277805656146E-05;-1.212044299857198E-05;-93.29815414194073;-0.9749295649689139;0.05140628403826486;-0.20847741018470287
349800.478648;-1.1993367952507762E-05;-4.356814442181213E-05;-86.89939140240794;-0.97496874281249;0.05183071238216361;-0.20792970919729453
350254.094786;-1.128629975266369E-05;-4.0778041628763474E-05;-87.4709135348561;-0.9746281262669033;0.0517367338472146;-0.21100057315755555
350708.299167;-1.0156221281747917E-05;-3.870265076435389E-05;-87.95596730731474;-0.974739900445903;0.0514787004860103;-0.21012869497718092
351163.092554;-1.5019564151835088E-05;-4.957402362359591E-05;-85.71351628293598;-0.9746644887913002;0.05148197745418561;-0.21079730536805846
351618.47571;-6.7815563299930494E-06;-9.132120165434959E-06;-98.88115650356369;-0.9747661492084952;0.05214909099965766;-0.2095788090949769
352074.4494;-1.565691596933892E-05;-3.9092190827487436E-05;-87.51208381251054;-0.9749337336920846;0.05199129667351484;-0.20816476607963835
352531.014391;-1.5188641510665115E-05;-1.9815000974729977E-05;-92.05282601464391;-0.9746090523416674;0.05166921909217928;-0.21120191481875925
352988.171448;-2.623106221608462E-06;-2.0801765706507324E-05;-93.56948102837973;-0.9744767780233954;0.051964607071039955;-0.21223793471372154
353445.921339;1.568264262595156E-05;-2.4005256850211145E-05;-90.85023776152555;-0.9746191977488542;0.05158360389104115;-0.21115205522678024
353904.264834;1.8430379756226416E-05;-3.468104120547803E-05;-88.11787914873835;-0.974425549974108;0.05199075825963073;-0.21268086819957263
354363.202703;-8.853586721547304E-06;-2.5234755591274623E-05;-91.4558531459757;-0.9747590583457865;0.051923754226621335;-0.20974870046023344
354822.735715;2.1937494967535224E-05;-2.7834349642326168E-05;-89.0100873356673;-0.9746296156921931;0.05236765732445446;-0.21068789394738666
355282.864642;-2.0000546058960098E-06;-2.4586351107076987E-05;-92.15747354577451;-0.9745000507077288;0.052351017240191096;-0.21184727394455727
355743.590258;-6.8510974728076235E-06;-3.338626492754631E-05;-89.34950791081118;-0.974545169447129;0.05246133855356956;-0.21139356642046553
356204.913337;-3.186667232677074E-06;-1.8863872910526504E-05;-94.36518262883948;-0.9745924580673371;0.05261372559791398;-0.21090032166991185
356666.834652;-2.3543004754209177E-05;-2.714694071990594E-05;-88.88996572766386;-0.9749344990172079;0.052480070373539814;-0.20792532205092062
357129.354981;-3.1432508172335836E-05;-3.8774715266523214E-05;-86.03542400531848;-0.9746598042908912;0.05252101228853265;-0.21034630757974299
357592.475098;1.2664210510934833E-05;-2.7836072727127132E-05;-90.2908195462604;-0.9746144798900974;0.052794668348868305;-0.21061767900950146
358056.195784;-1.5269287097853316E-05;-3.17052269602242E-05;-89.07148684934897;-0.974590866054223;0.052858356632811875;-0.21079683876567512
358520.517815;-1.6709618800528585E-05;-2.5893041245544307E-05;-90.22431421893982;-0.9746013687331777;0.05342102764185498;-0.2104308985386668
358985.441972;-8.917041705645244E-06;-2.3436571371665514E-05;-92.01496783928854;-0.9743018809623171;0.052870621971201286;-0.21335928256535502
359450.969037;-6.268375852216354E-06;-1.5521669682747298E-05;-95.52508983845277;-0.9743939296317519;0.05309696841424365;-0.21243172704489136
359917.099789;-2.07278255466918E-05;-3.3843441395778334E-05;-88.02713574828957;-0.9740780603860708;0.05334202498928206;-0.21512051422315212
360383.835014;1.9243163295366055E-05;-5.8328044034106556E-05;-84.23375350152992;-0.9746416776736238;0.052794764989114604;-0.21037595488070038
360851.175494;5.420265644404695E-06;-3.0089502197620944E-05;-90.2930107777702;-0.9746358736058701;0.05294986905128562;-0.21035276274103332
361319.122014;-8.316105278611051E-06;-1.4809306595093795E-05;-95.3989457477831;-0.9742936862887628;0.05300757762576056;-0.2133659767034815
361787.67536;5.8506064201886354E-06;-2.318954097689281E-05;-92.42615811053703;-0.9748655559395988;0.05327827219391588;-0.2081531641276252
362256.83632;-1.8720016978904008E-05;-2.795879913365516E-05;-89.46102364450701;-0.9740335017627063;0.053336048547173755;-0.2155195758763223
362726.60568;-1.2796116687312584E-05;5.916362935964608E-06;-97.01706077081624;-0.974711693071613;0.053169266276672164;-0.20957296548204396
363196.984231;-4.048987566397017E-06;4.837371431534359E-06;-104.00177354937864;-0.9743956963106958;0.05355403663896434;-0.21219371433796985
363667.972761;-1.4513816330416345E-05;-1.9376012959658068E-05;-92.3204254833797;-0.9745940040331573;0.05371928128509811;-0.21035066982188283
364139.572063;7.597536311767679E-09;-2.2279950727207086E-06;-113.0416649781807;-0.9745480780398298;0.05351038754869954;-0.21086086535270682
364611.782928;-1.5063088574528281E-05;-1.1386725111011873E-05;-94.47874509032438;-0.9744602135497786;0.05372603651445051;-0.2115362127616832
365084.606148;-1.8448522809190353E-05;-2.924695035711221E-05;-89.22366112107309;-0.974538575263852;0.05378681342756764;-0.2108100874623593
365558.042519;4.305848350500712E-06;-2.440941331083897E-05;-92.11577218002134;-0.9747243517613937;0.05397388864704009;-0.20906760961936638
366032.092836;-4.710555457423993E-06;-1.8706087322211694E-05;-94.29332118466364;-0.9743187199329194;0.05414416632592684;-0.21258797525038164
366506.757894;-3.1161640323867085E-05;-2.6520317628627136E-05;-87.76147249647003;-0.9739300299976639;0.053816723955160746;-0.21620445938153954
366982.03849;9.577032590321575E-06;-1.294973418843317E-05;-95.8600463300154;-0.9745664245736788;0.0539086386766143;-0.21050281903678758
367457.935424;8.245349481402917E-06;-3.277463548055774E-05;-89.42272095684622;-0.9745014367578692;0.054455809002048126;-0.21080995342347972
367934.449493;-1.9241963390228846E-05;-4.7363446182221256E-05;-85.82769321673115;-0.9747244499567295;0.05437351442532293;-0.20886942543509457
368411.5815;-2.8050616957238452E-06;-1.3106249845268936E-05;-97.45591741034795;-0.9743829116242099;0.054451004778854034;-0.21186554812585978
368889.332243;-2.4565382799610556E-06;-5.896012947087238E-06;-103.89365927369215;-0.9743034391212778;0.05455363326461301;-0.2125207874434543
369367.702528;1.2112528291076685E-05;-2.9757865297091466E-05;-89.86217679668493;-0.9743203628428527;0.05464385206959464;-0.21232545653062015
369846.693155;-1.228874032126613E-05;-3.796608141525784E-05;-87.97937882925447;-0.9746439404501857;0.054896434019856465;-0.20932424470089606
370326.304931;-1.339442049637318E-05;-2.2764639297283915E-05;-91.56369060622893;-0.9741133042269096;0.054620332194013466;-0.21417747807128346
370806.53866;-1.5401650954040983E-05;-1.965087401661655E-05;-92.05255703382726;-0.9744608533679383;0.05461543422804611;-0.2110911815535227
371287.39515;-2.3727188448406695E-05;-2.501358316279387E-05;-89.24942784848817;-0.9742912912067849;0.054434819624362585;-0.21268780845507734
371768.875207;-6.074792047016021E-06;-2.4512491004472603E-05;-91.95339104560297;-0.9741992084391199;0.05498530368273231;-0.21323145187296336
372250.97964;-1.0050019357980376E-05;-1.0781138625492713E-05;-96.63068524090062;-0.9741228254769164;0.05506706281019589;-0.2138692910659356
372733.709259;-4.1997371808746144E-06;-1.8960344163100242E-05;-94.2350610539775;-0.9742384995692059;0.055102696856066495;-0.21282330870109809
373217.064875;-1.1811866333429708E-05;-1.5378111505211583E-05;-94.24804647680796;-0.9741147996785757;0.05527153630681281;-0.2138376974542071
373701.047299;-1.1923972857699487E-06;-3.188629688253031E-05;-89.92184932826804;-0.9745202475833314;0.055424100416756265;-0.21015780521712132
374185.657345;8.591250700710827E-07;-2.5091731170924005E-05;-92.00429907970631;-0.9746011275255065;0.055240435347535526;-0.20953191037558638
374670.895826;3.696856011257738E-06;-4.51801405012111E-05;-86.87206805510203;-0.9743757738541173;0.05541714346650565;-0.21144495702732508
375156.763557;-4.090092416419178E-06;-1.8373671869567548E-05;-94.50603506660742;-0.9742505480721464;0.05551542229582614;-0.21250800757289537
375643.261354;2.4214333769339637E-06;-4.861831518877478E-05;-86.25324241952754;-0.9743565193619051;0.05570908242952149;-0.2114681189439393
376130.390035;8.097290609479354E-07;-2.4996172057795687E-05;-92.03797488542284;-0.973953019599462;0.055955109653647445;-0.21492876400095726
376618.150417;-5.38469516353487E-06;-3.8600423077417104E-05;-88.18445770337797;-0.9740770662007502;0.05574966663260089;-0.2139309003550538
377106.543319;1.4041730907852923E-05;-3.23855972327604E-05;-89.0448296324362;-0.9743984731074123;0.05584562661878309;-0.21102590268092375
377595.569562;2.269283108065345E-06;-2.672198523277205E-05;-91.43141782445063;-0.9743379908048919;0.055835446245813866;-0.2115684838617127
378085.229967;1.540402969457207E-05;-1.9949242551597396E-05;-91.97050944582023;-0.9745997326702018;0.056096056581707764;-0.20911015555837276
378575.525357;-1.245945789486043E-05;-2.0168396780240304E-05;-92.50261891834703;-0.9743013365127634;0.056163669580930574;-0.2117265517579302
379066.456554;1.6285655767890877E-05;-3.915560421501992E-05;-87.451175880136;-0.9743042861321636;0.05592904998436086;-0.21182026592631853
379558.024384;-2.0643743953201085E-05;-5.875781333263936E-05;-84.11319991454639;-0.9742239690907102;0.055651094106469685;-0.21267541863701192
380050.229672;-8.429883209666313E-06;5.763272255928738E-06;-99.81806315657434;-0.9742282590276353;0.05600969282324731;-0.21245467533124035
380543.073245;-6.774972632287977E-06;-5.207687217121691E-05;-85.594213482716;-0.9740136974284136;0.05687644261642806;-0.21391513205417717
381036.555929;-9.088151262255634E-06;-2.2561973697015716E-05;-92.27944563313147;-0.9739301558351044;0.056098402424675335;-0.2150587258246911
381530.678555;5.043822880074423E-06;-3.678103632262521E-05;-88.60661038912495;-0.9741302025559394;0.05645267483341034;-0.21309882979930828
382025.441952;-1.0906001046119077E-05;-4.076276641551223E-05;-87.49447293508554;-0.9741689092804209;0.056580987690831634;-0.21268871029745057
382520.846951;8.685822498894176E-07;-8.355529123265441E-06;-101.51384177809626;-0.9741106439167587;0.05641228829588353;-0.2132934361431921
383016.894384;-1.7783448777557727E-05;-2.6567066263377657E-05;-89.90523582600515;-0.9743485423257794;0.056469763608833094;-0.2111499245531127
383513.585083;-8.93778138871337E-06;-2.9502924885741886E-05;-90.22136294269374;-0.9741422354590336;0.05687142340418383;-0.212775452124038
384010.919885;6.407995058902486E-06;-3.1220570345266095E-05;-89.93197600370226;-0.9742723516397895;0.056804104449302326;-0.21165418947973344
384508.899622;-3.518738694877812E-06;-2.22064685407362E-05;-92.96271308025588;-0.974241018234093;0.056677515219228564;-0.21199810227449872
385007.525132;5.539958537293598E-06;-3.469013088507486E-05;-89.08650942224953;-0.9742247832167265;0.05670209516293187;-0.21212965019940866
385506.797253;1.0085854032669007E-05;-3.405877507899768E-05;-88.9903542542374;-0.9739449721278371;0.05714489931264497;-0.2143862714125691
386006.716822;-3.8504370791732605E-06;-8.448787047724E-06;-100.64453093874015;-0.974058291761654;0.05711106180688863;-0.2133968194113332
386507.28468;1.0234736123106491E-06;-3.764996550659441E-05;-88.4815002459419;-0.9741466480149338;0.05713479445667373;-0.21259929605738973
387008.501667;-9.561057022348273E-06;-2.8870961027473024E-05;-90.33883526546403;-0.974065156410131;0.05723741579855291;-0.2132699084102222
387510.368625;-1.7859055557804833E-05;-2.4420318805128797E-05;-90.38437564439369;-0.9741758050458523;0.05697239822784374;-0.2124247258088642
388012.886396;2.1830967633533793E-07;-1.9399660253798343E-05;-94.24356757700482;-0.9739807137285105;0.05782650735144819;-0.21371110011823852
388516.055825;1.0201476745627515E-05;-1.5012527962811404E-05;-94.82215598141762;-0.9744629129349534;0.05727613761596737;-0.2097157631379307
389019.877757;1.726797163914814E-05;-7.93917993139415E-06;-94.4223611988891;-0.9739926162051066;0.05774728785662214;-0.213647095666773
389524.353038;5.849800468492108E-06;-3.4004527428122984E-06;-103.39293434789035;-0.9740061794634934;0.058025972824736746;-0.21337938462443748
390029.482515;2.8552836552469848E-06;-3.302290486256824E-05;-89.59134753873636;-0.9741301128226739;0.05821119662831474;-0.2121799770811196
390535.267036;-9.428089730672096E-07;-1.623686781030445E-05;-95.77533662681174;-0.9741166232282702;0.05786096736949649;-0.21248522828383415
391041.707451;1.4962551784265455E-05;-3.026844873378428E-05;-89.43073455568681;-0.9740323682953211;0.05807206730040444;-0.2131222594621573
391548.804611;-2.2766032847019784E-05;-1.9411281392254883E-05;-90.4813324780268;-0.9742812371330837;0.05776522278924166;-0.2110731744172635
392056.559367;5.482954388544517E-06;-2.3849988194336596E-05;-92.22656763272717;-0.9739547813890201;0.05804457778922011;-0.21382627606197271
392564.972572;-5.905382905185945E-06;-4.2829322124798474E-05;-87.28338562960779;-0.9741110127071688;0.057899019435212744;-0.2125149900801251
393074.04508;-1.0506618246108487E-05;-2.740046757115873E-05;-90.64908762742091;-0.9743790399628945;0.0580294350203015;-0.21006488590890157
393583.777746;-1.144683426764605E-05;-4.367061983053528E-05;-86.9076320660671;-0.9742197078458045;0.058399155701552144;-0.2112840414855159
394094.171425;7.968345085487646E-07;-3.6934739715815046E-05;-88.64927822180618;-0.9735772289026298;0.058224513155728894;-0.21708656407113264
394605.226976;-1.8681601914352575E-05;-4.253317791986268E-05;-86.65933773355214;-0.9741119976351496;0.058300991657250174;-0.21229321566058876
395116.945255;6.517222926325799E-07;-2.653082887558528E-05;-91.52236377931162;-0.9738445273530082;0.05804836127289776;-0.2148041105651084
395629.327124;-1.3679864974379153E-06;-2.9735620812725648E-05;-90.5252778536015;-0.9741746997469637;0.05861854998270497;-0.21156683028654008
396142.373442;6.8988679757112905E-06;-4.2957987742862446E-05;-87.22853265507209;-0.973972961275517;0.05875072106548263;-0.21328849296831048
396656.085071;7.3863662876883976E-06;-3.18628801351756E-05;-89.70696782302687;-0.974134436442833;0.05875525692109839;-0.21185136592841652
397170.462873;-1.0551175792265055E-05;-4.72407393232727E-05;-86.30224975076774;-0.9740689345282688;0.059058806875599126;-0.2122702201697435
397685.507713;2.1834835589756202E-05;-3.755632629544153E-05;-87.24173398736738;-0.9736531322230806;0.059087989586561716;-0.21594944470264993
398201.220456;-1.3820915438760454E-05;-2.433353078139359E-05;-91.0616146731263;-0.9737278581754372;0.05889772977008153;-0.21538773712930592
398717.601968;-5.546196204352058E-06;-2.4715893915267474E-05;-91.92711477363335;-0.9739059973909764;0.059120764017102194;-0.21368454558941416
399234.653115;-1.4570987802933316E-05;-3.000484880054761E-05;-89.53659134345378;-0.9737727672211302;0.058858626559831415;-0.21500961961413811
399752.374767;-4.655931799625256E-06;-2.8560145313534874E-05;-90.77087995649381;-0.9738047454868203;0.059311706322336136;-0.21448111939217387
400270.767793;-1.74824609313092E-05;-1.9998064700539474E-06;-95.09149019848435;-0.9737168953219917;0.05921986075054818;-0.21531152394218891
400789.833063;1.763649834806804E-05;-1.8216820698697064E-05;-91.91857499471237;-0.9738768942936085;0.05913712590338761;-0.2139343280931098
401309.571449;2.6640620033499703E-06;-4.076358847978446E-05;-87.77604200200173;-0.9737911518375143;0.05935818084430348;-0.21457675608132604
401829.983825;-4.51879648616167E-06;-2.921090991370559E-05;-90.58639265036939;-0.9739035038687687;0.059423880910905065;-0.2135427801112462
402351.071064;1.2340639245429948E-05;-1.3966081914414216E-05;-94.59241672811002;-0.9739169387695367;0.05970900501097575;-0.21326845691976587
402872.834041;-1.1045772188096815E-06;-3.928028512659951E-05;-88.11307451281145;-0.9739455059793759;0.05973424512900333;-0.21300088653852173
403395.273632;-2.145148275875088E-05;-1.527682856683166E-05;-91.58923724532535;-0.974081493444513;0.06008477069622478;-0.21160123140101716
403918.390716;-1.1889271106385202E-05;-5.567500842985221E-05;-84.89312750668327;-0.9733229013285096;0.05993805505051658;-0.21842298647169212
404442.18617;-1.550881744687449E-06;-2.9585184999152874E-05;-90.56659638693048;-0.9737149663934503;0.060030386752941936;-0.21488758319298662
404966.660874;-2.279532648035552E-05;-2.279715709279711E-05;-89.83243494361727;-0.9734690085128216;0.059927190984908944;-0.21713010051897308
405491.81571;-9.353180293268806E-07;-6.481856269865371E-06;-103.67651239122833;-0.9736965055296372;0.06016575923056922;-0.2149773870280368
406017.651559;-1.0142521249061696E-05;-2.219068283506955E-05;-92.25266202494042;-0.9735941480186628;0.06002818294818736;-0.21596251975495057
406544.169304;9.59534058091055E-07;7.93627128933418E-06;-101.94464429666225;-0.97368618367877;0.05996012323087548;-0.21518184188202788
407071.369829;6.135198202120377E-06;-3.3301109441613526E-05;-89.40586340302069;-0.9737039694390788;0.06058166012668825;-0.21468190226663103
407599.25402;6.031709492416611E-06;-2.3876006202800866E-05;-92.17208443045598;-0.9737232663541728;0.06031884927843483;-0.21465541230830215
408127.822764;-1.8420082375556316E-06;-3.0343014398309307E-05;-90.34285016427657;-0.973784708219408;0.06069031847990249;-0.21390436425151127
408657.076948;-1.6917469999635836E-06;-3.872882016304604E-05;-88.23103576443793;-0.9736159722877568;0.06059031839997236;-0.2154590975418025
409187.017461;-8.341730351862847E-06;-1.9846290656604253E-05;-93.33988006873622;-0.973411271202682;0.060794735848397674;-0.21716514590221045
409717.645193;1.2740144880762624E-06;-4.952140077487285E-05;-86.10126813581533;-0.9735687554938987;0.060633393027974006;-0.2158548831814661
410248.961036;1.3293809303691452E-05;-2.354294084644977E-05;-91.36085338429439;-0.9735725892586812;0.060442740552596304;-0.21592617094407734
410780.965881;-2.21205406474759E-05;-2.2486741282383124E-05;-90.02189205362535;-0.9737580497406427;0.06116935804035065;-0.21387490583834448
411313.660622;6.623467437713715E-06;-4.115085648866181E-05;-87.60134352137088;-0.973583055371015;0.06086016705010772;-0.21560205088727852
411847.046154;-1.9839801528811167E-06;-3.5994409957541535E-05;-88.86212445226592;-0.973654461799245;0.06111535436944977;-0.21482545785621962
412381.123372;-1.272756333367926E-05;-3.8159639758445945E-05;-87.90981497555771;-0.9738325367148202;0.06131010959161787;-0.21313448574176694
412915.893174;1.3163658492835218E-05;-3.5563549967446006E-05;-88.42226620234868;-0.9735277044904488;0.06096498687372952;-0.21603567242899677
413451.356458;-2.0818579511471636E-05;-2.9143065901736547E-05;-88.91864225605397;-0.9738461112491341;0.06152466726193446;-0.21289367820502894
413987.514122;-3.135692225840241E-05;-2.9273476487891223E-05;-87.35136625851956;-0.9736510004696446;0.06142142689314949;-0.21468507469923262
414524.367068;-5.246105870979073E-06;-2.4174763904746482E-05;-92.1329056405418;-0.9734100358300002;0.061145986970255806;-0.21698057612149602
415061.916197;2.6115075989451754E-05;-3.0123636013504835E-05;-87.98758419028243;-0.9735647964866364;0.06107546550623901;-0.21564449707098549
415600.162412;-1.5122117285792996E-05;-4.279084721321297E-05;-86.86188643522857;-0.9733721311844973;0.061384718005798755;-0.21718392639273995
416139.106617;-1.4359947505493088E-05;-1.3412428552214565E-05;-94.13298700080821;-0.9734991895946057;0.06160270104549721;-0.21593231692636045
416678.749717;-1.2790941473894004E-05;-1.9747300535056177E-05;-92.56832112356079;-0.9733638573627826;0.06194253072818876;-0.21694338460420734
417219.092617;8.396319646754926E-06;-3.427067160475191E-05;-89.0483863134003;-0.9736088506023665;0.06156155968361218;-0.21498096405410114
