! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 2:41:15 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
3.68194218417E+05,-1.07578307204E-02,-9.21673876390E+01,-9.00546993564E+01,-8.22792392185E-02,-1.79720172634E+02,+8.98221449078E+00,-7.30607979404E-01,+2.11133565924E+02
3.68393385024E+05,-1.14040188475E-02,-1.02191281354E+02,-9.22789368663E+01,-8.21357749002E-02,-1.79723043749E+02,-2.49105021396E+01,-3.58461920899E+01,+2.11502341655E+02
3.68592659365E+05,-1.09383858575E-02,-1.02112666767E+02,-8.90467242533E+01,-8.22655389098E-02,-1.79720598543E+02,+3.90905714225E+01,-3.21014682853E+01,+2.11168727084E+02
3.68792041500E+05,-1.09364587794E-02,-9.44386551936E+01,-8.55181862531E+01,-8.32009258758E-02,-1.79715750869E+02,-3.00739149582E+01,+2.32716399558E+01,+2.08794696951E+02
3.68991531486E+05,-1.04364397608E-02,-9.00363624710E+01,-9.52428656113E+01,-8.15794207855E-02,-1.79727121435E+02,+4.41094533329E+01,+3.12778757280E+00,+2.12944720741E+02
3.69191129382E+05,-1.04291132243E-02,-9.22457739930E+01,-8.86456474246E+01,-8.24461359434E-02,-1.79720796284E+02,+7.27612052759E+01,+4.72823816134E+01,+2.10706172053E+02
3.69390835246E+05,-1.10399535674E-02,-8.95445179162E+01,-8.75942607148E+01,-8.24959290210E-02,-1.79719864362E+02,+2.37274149345E+01,+8.47986330911E+00,+2.10578995460E+02
3.69590649136E+05,-1.05883487457E-02,-9.13239525688E+01,-9.30293095189E+01,-8.24336691390E-02,-1.79724304600E+02,+9.24845352090E+00,-4.60741240059E+01,+2.10738037591E+02
3.69790571112E+05,-1.06115332229E-02,-8.64578179405E+01,-9.54738999066E+01,-8.26225022313E-02,-1.79724569274E+02,+6.35096398077E+01,+2.82257343595E+01,+2.10256404668E+02
3.69990601230E+05,-1.09801497593E-02,-8.49316879928E+01,-8.87713501280E+01,-8.28771037953E-02,-1.79720819439E+02,-2.73869003963E+01,+3.55230783843E+01,+2.09610498881E+02
3.70190739551E+05,-1.08852072614E-02,-8.99876090796E+01,-8.90936724767E+01,-8.29379079081E-02,-1.79721263957E+02,-3.64385388394E+01,-3.20480922075E+01,+2.09456829862E+02
3.70390986132E+05,-1.13158844943E-02,-9.10694173418E+01,-9.20274706204E+01,-8.25889722990E-02,-1.79722403478E+02,+1.14229382843E+02,-5.36459823790E+01,+2.10341764451E+02
3.70591341033E+05,-1.05419228409E-02,-8.78135405870E+01,-9.06488970644E+01,-8.24952241577E-02,-1.79721106350E+02,+8.53234810190E+00,+1.49186375301E+01,+2.10580794682E+02
3.70791804310E+05,-1.11623405915E-02,-8.59457559696E+01,-9.29245758793E+01,-8.24602812463E-02,-1.79723520339E+02,+2.15579729315E+01,+8.38073485698E+01,+2.10670027890E+02
3.70992376024E+05,-1.07414429662E-02,-9.57632789080E+01,-1.07179935141E+02,-8.31827996696E-02,-1.79723847110E+02,-1.19140389894E+02,-1.18754037060E+02,+2.08840194312E+02
3.71193056233E+05,-1.13888514288E-02,-8.33919268374E+01,-9.38521559086E+01,-8.20725106585E-02,-1.79722216946E+02,+3.41828106188E+01,+5.75034097016E+00,+2.11665372320E+02
3.71393844996E+05,-1.08420873178E-02,-8.84549013085E+01,-8.96932070515E+01,-8.22268309836E-02,-1.79724906673E+02,+5.42609668226E+01,-3.89454370392E+00,+2.11268132366E+02
3.71594742371E+05,-1.04606654506E-02,-9.23471200355E+01,-9.69138456642E+01,-8.24098788517E-02,-1.79728071624E+02,+8.17448300456E-02,-2.49194601189E+01,+2.10798873055E+02
3.71795748416E+05,-1.06023928655E-02,-9.29923664167E+01,-9.08507141941E+01,-8.16034894433E-02,-1.79720911179E+02,+2.48950961641E+01,+5.21192693604E+01,+2.12881914379E+02
3.71996863192E+05,-1.06306031190E-02,-8.72972767926E+01,-8.68295581817E+01,-8.28074799834E-02,-1.79728126808E+02,+2.97970879255E+01,+2.32478960896E+01,+2.09786734900E+02
3.72198086756E+05,-1.06733638274E-02,-8.89254839529E+01,-8.61903666251E+01,-8.23206340485E-02,-1.79727091821E+02,+4.14075991495E+01,+4.71606999819E+01,+2.11027399257E+02
3.72399419168E+05,-1.12206936730E-02,-9.08729643547E+01,-8.95238445237E+01,-8.22423067862E-02,-1.79729580545E+02,+1.08280158567E+01,-4.85177304991E+00,+2.11228377947E+02
3.72600860486E+05,-1.11269266389E-02,-8.76893967355E+01,-8.99943076169E+01,-8.22221945392E-02,-1.79725414374E+02,+3.26839538102E+01,+2.93270823422E+01,+2.11280045430E+02
3.72802410769E+05,-1.12657567144E-02,-9.04707334369E+01,-9.62597118198E+01,-8.24004662027E-02,-1.79723807281E+02,-3.80526823855E+01,+1.35464874807E+01,+2.10822952361E+02
3.73004070077E+05,-1.07698054385E-02,-8.93101606777E+01,-9.25726038750E+01,-8.22870669298E-02,-1.79729284461E+02,+7.88154948015E+01,-5.29632600651E+01,+2.11113481748E+02
3.73205838468E+05,-1.10275706208E-02,-9.23250764245E+01,-8.75035732176E+01,-8.30200312891E-02,-1.79727015875E+02,+2.11870559975E+01,+2.30813482185E+01,+2.09249638401E+02
3.73407716001E+05,-1.07577942399E-02,-8.73404259648E+01,-9.09306760172E+01,-8.26444564890E-02,-1.79726314901E+02,+1.14446461538E+01,-5.59314457582E+01,+2.10200551512E+02
3.73609702735E+05,-1.03252938632E-02,-9.70711041523E+01,-9.30881633450E+01,-8.17775594296E-02,-1.79729415789E+02,+9.05577748205E+01,-1.80798244521E+01,+2.12428785104E+02
3.73811798730E+05,-1.02187558461E-02,-9.51165994584E+01,-8.98682231127E+01,-8.24117306331E-02,-1.79729523338E+02,+2.38881087302E+01,+7.01544792334E+00,+2.10794136501E+02
3.74014004044E+05,-1.12238773830E-02,-9.09480720787E+01,-8.69784523832E+01,-8.25837169831E-02,-1.79728752280E+02,-3.18025419386E+01,+4.81558185924E+01,+2.10355149604E+02
3.74216318736E+05,-1.07089552508E-02,-1.02161342797E+02,-9.33440756920E+01,-8.24738745504E-02,-1.79728584183E+02,+7.20858431087E+01,+9.60644204996E+01,+2.10635305879E+02
3.74418742866E+05,-1.12503152251E-02,-8.99627325168E+01,-9.00480109108E+01,-8.24345507579E-02,-1.79725623616E+02,+2.77935483782E+01,+1.16945419324E+01,+2.10735783829E+02
3.74621276493E+05,-1.13778584264E-02,-8.88490672630E+01,-8.48937300085E+01,-8.24001110101E-02,-1.79732352353E+02,+1.49808946811E+01,+7.00966406475E+01,+2.10823861117E+02
3.74823919676E+05,-1.10710885305E-02,-8.82299437874E+01,-8.85026226526E+01,-8.16263795565E-02,-1.79725956425E+02,+3.93234225947E+01,+5.03246851421E+01,+2.12822217754E+02
3.75026672475E+05,-1.10797330049E-02,-9.10720012537E+01,-9.34401598272E+01,-8.17859278337E-02,-1.79730848759E+02,+1.07278987798E+01,+2.81190773555E+01,+2.12407049536E+02
3.75229534948E+05,-1.12452367172E-02,-8.96097448833E+01,-9.96152546412E+01,-8.18757454570E-02,-1.79732812210E+02,-8.41046964432E+00,+7.72975818819E+01,+2.12174042627E+02
3.75432507156E+05,-1.11891748454E-02,-9.96813384382E+01,-9.04371233966E+01,-8.23778527901E-02,-1.79734204001E+02,+2.02287449336E+01,-4.54655446735E+01,+2.10880824164E+02
3.75635589156E+05,-1.07755434820E-02,-8.91757970188E+01,-9.06796285396E+01,-8.19210819928E-02,-1.79729298583E+02,-1.18177466255E+01,-4.10438277561E+01,+2.12056623602E+02
3.75838781010E+05,-1.14277380997E-02,-8.36113583448E+01,-9.34326236808E+01,-8.18155777886E-02,-1.79730575355E+02,+3.15436859418E+01,-2.43132855747E+01,+2.12330074386E+02
3.76042082776E+05,-1.08611819774E-02,-8.30291525107E+01,-8.92399382618E+01,-8.16635508418E-02,-1.79735405786E+02,+1.70996314314E+01,-1.51038949729E+01,+2.12725347622E+02
3.76245494513E+05,-1.15516874383E-02,-8.76713453772E+01,-8.97008937432E+01,-8.23467543559E-02,-1.79728952155E+02,+5.04213841241E+01,+2.16501830262E+01,+2.10960462581E+02
3.76449016281E+05,-1.01589229887E-02,-8.53412773274E+01,-8.98259080199E+01,-8.16519897219E-02,-1.79733666060E+02,+3.79499938831E+01,+8.67460957322E+01,+2.12755466999E+02
3.76652648140E+05,-1.13130316534E-02,-8.75046383857E+01,-9.98391371261E+01,-8.18630573792E-02,-1.79728638070E+02,+2.20642906469E+01,+1.10750831223E+02,+2.12206927313E+02
3.76856390150E+05,-1.03927842757E-02,-8.59000579106E+01,-9.42716402149E+01,-8.17571604950E-02,-1.79732250084E+02,-4.82930155804E+00,-5.67232713595E+01,+2.12481786662E+02
3.77060242369E+05,-1.13658926020E-02,-9.11694007986E+01,-9.41062233515E+01,-8.11736749598E-02,-1.79732173531E+02,+5.26965068294E+01,+1.40903386738E+02,+2.14009107249E+02
3.77264204857E+05,-1.13015885597E-02,-8.75934631812E+01,-1.01435880046E+02,-8.13217948054E-02,-1.79734540754E+02,+5.86123575665E+01,+1.72449541988E+02,+2.13619315875E+02
3.77468277675E+05,-1.11960522406E-02,-9.03201526722E+01,-8.66339516180E+01,-8.14572800145E-02,-1.79734906172E+02,+3.30398904884E+01,+2.28683380030E+01,+2.13264015103E+02
3.77672460881E+05,-1.08571409407E-02,-9.55047061915E+01,-9.34424129354E+01,-8.18053470748E-02,-1.79736036427E+02,+4.39418768771E+01,+4.30627233493E+01,+2.12356628348E+02
3.77876754535E+05,-1.08145255145E-02,-8.69463778563E+01,-1.00293703767E+02,-8.16233232233E-02,-1.79729336947E+02,+2.25844672209E+00,+6.07049530255E+01,+2.12830186628E+02
3.78081158698E+05,-1.07497748395E-02,-9.29416508853E+01,-8.88813734233E+01,-8.15111065119E-02,-1.79738243032E+02,+7.72665453621E+01,+1.26389972178E+01,+2.13123186605E+02
3.78285673429E+05,-1.05545975272E-02,-8.76288958925E+01,-8.55066330223E+01,-8.12533822429E-02,-1.79740737111E+02,+4.51959808808E+01,+2.06623319978E+01,+2.13799173390E+02
3.78490298788E+05,-1.11015780125E-02,-9.42346392610E+01,-8.47610557026E+01,-8.16362112169E-02,-1.79736428542E+02,+3.07059071765E+01,+3.22750762238E+01,+2.12796587400E+02
3.78695034834E+05,-1.12598097729E-02,-8.52065402516E+01,-9.42218685735E+01,-8.14626331656E-02,-1.79737600975E+02,-3.18376749640E+00,-1.34801052528E+02,+2.13250001098E+02
3.78899881627E+05,-1.03369797068E-02,-8.98941538310E+01,-8.79993145789E+01,-8.13283495330E-02,-1.79742620043E+02,+6.48170115773E+01,+1.60050846168E+01,+2.13602099296E+02
3.79104839229E+05,-1.05481393706E-02,-8.87029106723E+01,-8.41666884412E+01,-8.15999567290E-02,-1.79739243306E+02,+8.15893433243E+01,+5.50048806253E+01,+2.12891130560E+02
3.79309907697E+05,-1.05124871927E-02,-1.06612633582E+02,-9.66399622225E+01,-8.17494173507E-02,-1.79737553917E+02,+1.34986704921E+01,+6.43689929768E+01,+2.12501912223E+02
3.79515087093E+05,-1.07358037619E-02,-9.43371691130E+01,-8.48976459051E+01,-8.21685911262E-02,-1.79741685201E+02,-1.91175927592E+01,+3.88182282356E+01,+2.11417873794E+02
3.79720377476E+05,-1.10026701716E-02,-8.89119166701E+01,-8.69768181686E+01,-8.23193419475E-02,-1.79736408457E+02,+4.27185776739E+01,-4.58444243766E+00,+2.11030711536E+02
3.79925778906E+05,-1.12770977864E-02,-8.55142197751E+01,-8.86607655195E+01,-8.17734226678E-02,-1.79738656555E+02,+3.59113491212E+01,+4.52225654756E+01,+2.12439531313E+02
3.80131291444E+05,-1.06334705165E-02,-9.07849531013E+01,-9.38701818029E+01,-8.09845401949E-02,-1.79735712140E+02,+7.15622027298E+01,+2.78478300374E-01,+2.14508906020E+02
3.80336915149E+05,-1.08713090525E-02,-9.69961257467E+01,-9.11379310334E+01,-8.15722661618E-02,-1.79739985854E+02,+5.69806603658E+01,-1.17049486673E+01,+2.12963397639E+02
3.80542650082E+05,-1.03477178130E-02,-8.60154870598E+01,-8.48912978998E+01,-8.09870583091E-02,-1.79741773703E+02,+1.22500570500E+01,+3.35434283629E+01,+2.14502236434E+02
3.80748496302E+05,-1.04499644456E-02,-9.76827640429E+01,-8.97154003415E+01,-8.17836066218E-02,-1.79740986639E+02,+2.49495463480E+01,+4.59437076455E+01,+2.12413078060E+02
3.80954453871E+05,-1.03128090000E-02,-9.90277372301E+01,-9.38995335601E+01,-8.25030226377E-02,-1.79740865446E+02,+1.51800239006E+02,+1.78743690522E+01,+2.10560890133E+02
3.81160522848E+05,-1.08546490330E-02,-9.28563603029E+01,-9.34166114359E+01,-8.21156291367E-02,-1.79737677454E+02,+6.30740830625E+01,+1.06883509955E+02,+2.11554229618E+02
3.81366703294E+05,-1.13983910446E-02,-9.82831158948E+01,-8.73950165978E+01,-8.20055805246E-02,-1.79741372904E+02,+9.33377385521E+00,-5.74300018252E+01,+2.11838123746E+02
3.81572995268E+05,-1.11374912120E-02,-9.54284361265E+01,-9.34726136971E+01,-8.18606143788E-02,-1.79741567076E+02,+9.09422652234E+01,+9.05376678483E+01,+2.12213260199E+02
3.81779398831E+05,-1.09795951355E-02,-8.77737880861E+01,-9.49641078095E+01,-8.17767754180E-02,-1.79744688403E+02,+2.57282455957E+01,+4.57336865354E+01,+2.12430821675E+02
3.81985914044E+05,-1.06012898926E-02,-8.78610413239E+01,-9.53338176846E+01,-8.13850672679E-02,-1.79740128371E+02,+1.03596475830E+02,-2.71307331936E+01,+2.13453240905E+02
3.82192540967E+05,-1.06902981732E-02,-8.78101199193E+01,-8.34354635397E+01,-8.16385327421E-02,-1.79744657875E+02,+9.11710844438E+00,+4.06899317116E+01,+2.12790536270E+02
3.82399279660E+05,-1.06661569626E-02,-9.07124952409E+01,-9.53940515088E+01,-8.19920356944E-02,-1.79740766678E+02,+7.06996462988E+00,+6.04921431004E+01,+2.11873118227E+02
3.82606130184E+05,-1.09029659086E-02,-9.42437063566E+01,-9.08440337332E+01,-8.14077630915E-02,-1.79744213386E+02,+6.33190253058E+01,+7.17028005970E+01,+2.13393732745E+02
3.82813092599E+05,-1.10437399182E-02,-8.77159585295E+01,-9.38353812519E+01,-8.12227269757E-02,-1.79744010742E+02,+6.01128335125E+01,+4.15549779282E+01,+2.13879864786E+02
3.83020166966E+05,-1.05720362242E-02,-9.34840295950E+01,-8.95992808635E+01,-8.21300922328E-02,-1.79742531215E+02,+6.79740206811E+01,+3.55370132737E+00,+2.11516975507E+02
3.83227353345E+05,-1.08032265263E-02,-8.91180234422E+01,-8.68584591425E+01,-8.11182116243E-02,-1.79744689143E+02,+4.07816809186E+01,+6.03339886723E+01,+2.14155430570E+02
3.83434651797E+05,-1.02851471057E-02,-1.05900840497E+02,-9.12239631848E+01,-8.18653786719E-02,-1.79742854224E+02,-3.90645204973E+01,+6.79581988172E+01,+2.12200910275E+02
3.83642062383E+05,-1.08682796593E-02,-9.22638586047E+01,-9.35586031399E+01,-8.14266448481E-02,-1.79747311147E+02,+3.57760903929E+01,+7.87220483907E+01,+2.13344250299E+02
3.83849585163E+05,-1.04171081155E-02,-8.36326138039E+01,-9.11832403810E+01,-8.17281425330E-02,-1.79741659048E+02,+3.61400917613E+01,-8.27440525618E+00,+2.12557228208E+02
3.84057220198E+05,-1.06909819480E-02,-8.33514672457E+01,-8.87582031547E+01,-8.17834720537E-02,-1.79745550983E+02,+3.25049920373E+01,+5.51331369789E+01,+2.12413427564E+02
3.84264967549E+05,-1.06135199979E-02,-8.61360433944E+01,-8.86513310020E+01,-8.22186595782E-02,-1.79747122378E+02,+3.42720291411E+01,-1.97638081763E+00,+2.11289129202E+02
3.84472827275E+05,-1.08126845827E-02,-8.81186104325E+01,-9.91822375289E+01,-8.22745908040E-02,-1.79749961172E+02,+4.85373873282E+01,+8.21082502470E+01,+2.11145494535E+02
3.84680799439E+05,-1.12034743667E-02,-8.50637170851E+01,-1.03188774680E+02,-8.14683273423E-02,-1.79745393691E+02,-6.20391609144E+00,+1.19851552015E+02,+2.13235096343E+02
3.84888884102E+05,-1.06499821988E-02,-8.79203077571E+01,-9.60047246001E+01,-8.17128785156E-02,-1.79747732289E+02,+4.68098175164E+01,-6.44482517040E+01,+2.12596933447E+02
3.85097081322E+05,-1.14323477816E-02,-1.00649159634E+02,-8.98108204626E+01,-8.20538150796E-02,-1.79745676809E+02,-7.55305065968E+01,-8.65758918710E+00,+2.11713598569E+02
3.85305391163E+05,-1.13032353416E-02,-8.57800801414E+01,-9.91069436460E+01,-8.16672199167E-02,-1.79750272177E+02,+2.87599086818E+01,-3.17218087015E+01,+2.12715790621E+02
3.85513813684E+05,-1.07528385157E-02,-9.08053468214E+01,-9.10816382303E+01,-8.21130113502E-02,-1.79752234153E+02,+3.10597053269E+01,+3.19678546270E+01,+2.11560973927E+02
3.85722348947E+05,-1.07111005314E-02,-8.98767663925E+01,-9.01199242801E+01,-8.17231651256E-02,-1.79744212596E+02,-2.13525250202E+01,+1.55195569991E+01,+2.12570173966E+02
3.85930997013E+05,-1.05843361833E-02,-8.71263293735E+01,-8.69725087694E+01,-8.18988309770E-02,-1.79748085818E+02,+3.90170849884E+01,+3.40864892506E+01,+2.12114236211E+02
3.86139757942E+05,-1.07028491137E-02,-9.10207538281E+01,-8.64684439482E+01,-8.13397425019E-02,-1.79749003242E+02,+7.51938138239E+01,+1.82325742473E+01,+2.13572181246E+02
3.86348631796E+05,-1.05542373240E-02,-8.66084041338E+01,-8.82897833376E+01,-8.12362257758E-02,-1.79751592636E+02,+3.21945573049E+01,-2.08531615717E+01,+2.13844325475E+02
3.86557618635E+05,-1.15217300841E-02,-8.71223647452E+01,-8.82388188178E+01,-8.23128320714E-02,-1.79752713095E+02,+4.27893020175E+01,+3.57677313245E+01,+2.11047401075E+02
3.86766718521E+05,-1.09345581516E-02,-9.05189353849E+01,-8.89291493128E+01,-8.19251477895E-02,-1.79751512817E+02,+9.89806794294E+01,+3.20426673259E+01,+2.12046099772E+02
3.86975931516E+05,-1.08149717197E-02,-9.21282504844E+01,-8.31777504995E+01,-8.15857437866E-02,-1.79751199829E+02,+6.19532182931E+01,+1.63076726652E+01,+2.12928217491E+02
3.87185257679E+05,-1.05318748116E-02,-9.51190377269E+01,-8.41715410499E+01,-8.21119856141E-02,-1.79749926610E+02,+3.79454912347E+01,+2.37817267410E+01,+2.11563616690E+02
3.87394697073E+05,-1.15977358943E-02,-8.90609656819E+01,-8.51598477186E+01,-8.14506266187E-02,-1.79754393825E+02,+1.62844855541E+01,+7.69341943679E+01,+2.13281435584E+02
3.87604249759E+05,-1.11585329862E-02,-9.18248024614E+01,-9.55952841299E+01,-8.22496538158E-02,-1.79753455835E+02,+4.67035217829E+01,+5.82468084189E+01,+2.11209510051E+02
3.87813915797E+05,-1.12952953005E-02,-8.55462473647E+01,-8.94142506179E+01,-8.18530452583E-02,-1.79749542488E+02,+2.72294718225E+01,+4.85709991150E+01,+2.12232883708E+02
3.88023695250E+05,-1.09050544490E-02,-9.00607077036E+01,-8.88353282439E+01,-8.13207269720E-02,-1.79749054776E+02,+4.41995235320E+01,-2.54284940429E+00,+2.13622120898E+02
3.88233588179E+05,-1.06854501278E-02,-8.83011251031E+01,-1.00476699177E+02,-8.17583423759E-02,-1.79756009694E+02,+7.06603743650E+00,+1.57958500249E+02,+2.12478715117E+02
3.88443594644E+05,-1.06977345635E-02,-9.81362740702E+01,-8.85158514470E+01,-8.20566158185E-02,-1.79752681498E+02,+6.40988051930E+01,-4.29052416566E+00,+2.11706372514E+02
3.88653714708E+05,-1.06287516649E-02,-9.74610232880E+01,-8.87964917536E+01,-8.20354094878E-02,-1.79754321318E+02,+8.40270908078E+00,-3.50861502549E+00,+2.11761098255E+02
3.88863948432E+05,-1.09228277391E-02,-8.71362005757E+01,-8.75121198169E+01,-8.14543491633E-02,-1.79762224921E+02,+6.90258174037E+01,+4.21978499902E+01,+2.13271688553E+02
3.89074295877E+05,-1.08489775283E-02,-8.74053100123E+01,-8.53169218752E+01,-8.20432695942E-02,-1.79748547193E+02,+5.00356101737E+01,+6.44165471202E+01,+2.11740810911E+02
3.89284757104E+05,-1.13146440657E-02,-9.41353954957E+01,-8.89258408889E+01,-8.16577804319E-02,-1.79754728792E+02,+9.37687009573E+01,+7.76247096268E+01,+2.12740379801E+02
3.89495332177E+05,-1.14262527205E-02,-9.31589969835E+01,-8.80651341096E+01,-8.25014093779E-02,-1.79752148091E+02,-4.35858871469E+01,+3.65985553673E+01,+2.10565007448E+02
3.89706021155E+05,-1.08830139731E-02,-8.49071205007E+01,-8.62895330775E+01,-8.16559361491E-02,-1.79755632722E+02,+4.71290178029E+01,+2.71188688086E+01,+2.12745184689E+02
3.89916824101E+05,-1.11243155616E-02,-9.05252181870E+01,-9.56746253731E+01,-8.20450776680E-02,-1.79753998306E+02,+1.47466146009E+02,-1.22252284848E+01,+2.11736144728E+02
3.90127741076E+05,-1.16355669029E-02,-9.02377401904E+01,-1.07622186078E+02,-8.14872878506E-02,-1.79754181034E+02,+6.02766978275E+01,-3.79414496242E+01,+2.13185481408E+02
3.90338772142E+05,-1.18673579398E-02,-9.13961380796E+01,-8.62624854098E+01,-8.19355460070E-02,-1.79757233394E+02,+7.52281558214E+01,+4.64273102187E+01,+2.12019189977E+02
3.90549917360E+05,-1.06940874333E-02,-8.62196612852E+01,-9.60149616858E+01,-8.23494198145E-02,-1.79756843750E+02,+1.00509616252E+01,+6.73220587602E+01,+2.10953634385E+02
3.90761176793E+05,-1.13919683871E-02,-9.46178168024E+01,-9.02927902084E+01,-8.11897249873E-02,-1.79756686090E+02,+5.14453276609E+01,+5.72682754325E+01,+2.13966801377E+02
3.90972550502E+05,-1.09867063598E-02,-8.71633876141E+01,-9.30902697882E+01,-8.18453196300E-02,-1.79756302311E+02,+2.43719407049E+01,+1.08280324204E+01,+2.12252916718E+02
3.91184038550E+05,-1.04673475830E-02,-8.60481666772E+01,-9.33265864220E+01,-8.22608276709E-02,-1.79754742498E+02,+4.18211398916E+01,+8.54603537341E+01,+2.11180820950E+02
3.91395640996E+05,-1.10234372903E-02,-8.93760535546E+01,-9.16193781996E+01,-8.19304284192E-02,-1.79758911520E+02,+4.99775946056E+01,+3.88297596661E+01,+2.12032433051E+02
3.91607357905E+05,-1.15820774020E-02,-1.23305507377E+02,-8.74857834432E+01,-8.17561835915E-02,-1.79760761680E+02,-8.44473766553E+01,+5.69405782543E+01,+2.12484325567E+02
3.91819189338E+05,-1.15273530869E-02,-9.35237894718E+01,-9.12852189653E+01,-8.17442692378E-02,-1.79752483536E+02,+8.59506464188E+01,+4.84435331080E+01,+2.12515295029E+02
3.92031135355E+05,-1.12184142164E-02,-9.42046953178E+01,-1.01123977449E+02,-8.10477726418E-02,-1.79758853185E+02,-6.47506349677E+01,+9.33398584257E+01,+2.14341551311E+02
3.92243196021E+05,-1.08864125749E-02,-9.06579208688E+01,-1.02249274772E+02,-8.14588080175E-02,-1.79761862420E+02,+4.55021119003E+01,+1.17154740315E+02,+2.13260014759E+02
3.92455371396E+05,-1.13338621387E-02,-9.48449872616E+01,-8.80566876148E+01,-8.29778866407E-02,-1.79758901166E+02,+1.10002223622E+02,+6.04509773022E+01,+2.09355915128E+02
3.92667661543E+05,-1.07830825222E-02,-8.79828100371E+01,-9.09934011561E+01,-8.15367921154E-02,-1.79756074872E+02,+3.03180185087E+01,-2.03958751699E+01,+2.13056049830E+02
3.92880066523E+05,-1.13375293112E-02,-8.64838818348E+01,-8.99536093479E+01,-8.16820306620E-02,-1.79760508593E+02,+5.59124150629E+01,+7.02685132610E+00,+2.12677221147E+02
3.93092586399E+05,-1.08514005462E-02,-8.82499756137E+01,-8.25172987917E+01,-8.13455738100E-02,-1.79767929864E+02,+4.56831416473E+01,+4.16143970248E+01,+2.13556871414E+02
3.93305221233E+05,-1.09533385357E-02,-1.00859027324E+02,-8.96847333597E+01,-8.24940290570E-02,-1.79759878286E+02,+4.41623157727E+01,+4.83834312281E+01,+2.10583845344E+02
3.93517971088E+05,-1.11112116293E-02,-8.93344771453E+01,-8.80502486610E+01,-8.12163847470E-02,-1.79754778341E+02,+6.80136998130E+01,+9.20824119572E+01,+2.13896566529E+02
3.93730836024E+05,-1.15066805715E-02,-8.90251775387E+01,-9.40482308352E+01,-8.24226988777E-02,-1.79758632464E+02,+5.76310623804E+01,+1.68018165169E+00,+2.10766085891E+02
3.93943816106E+05,-1.10569910241E-02,-8.32505768721E+01,-9.60496249569E+01,-8.16788871227E-02,-1.79760791394E+02,+2.56313571959E+01,+1.28496429108E+01,+2.12685406240E+02
3.94156911394E+05,-1.12202853633E-02,-8.41783485377E+01,-8.95500006393E+01,-8.24479070107E-02,-1.79762522853E+02,+3.16175705598E+01,+4.69126731983E+01,+2.10701645932E+02
3.94370121951E+05,-1.07647355826E-02,-9.71281173012E+01,-9.55994961950E+01,-8.24611392113E-02,-1.79762597311E+02,-2.72849546693E+00,+1.63641815471E+01,+2.10667836011E+02
3.94583447841E+05,-1.09900062686E-02,-8.73997037809E+01,-1.01014724541E+02,-8.19503131477E-02,-1.79762140581E+02,-1.52653169621E+00,-1.38727738723E+01,+2.11980985476E+02
3.94796889124E+05,-1.13053306391E-02,-8.51016190987E+01,-8.58103120217E+01,-8.24710263458E-02,-1.79759512838E+02,+6.91441475623E+01,+1.24898553767E+01,+2.10642580233E+02
3.95010445863E+05,-1.13265250611E-02,-9.87669704846E+01,-9.00126204589E+01,-8.15488686259E-02,-1.79762003782E+02,-3.42363291988E+01,+2.55840762198E+01,+2.13024498984E+02
3.95224118121E+05,-1.14514648628E-02,-8.91609152372E+01,-8.49767365006E+01,-8.17518517748E-02,-1.79762868979E+02,+8.59733841224E+01,-3.37857009312E+01,+2.12495584389E+02
3.95437905961E+05,-1.11101848480E-02,-8.62774171190E+01,-9.05929206029E+01,-8.17071108426E-02,-1.79764301603E+02,+7.81552832498E+00,+9.18681732978E+01,+2.12611940360E+02
3.95651809444E+05,-1.05379373662E-02,-8.64234029060E+01,-8.99660435005E+01,-8.14416939142E-02,-1.79767706341E+02,+3.52166572015E+01,+2.95727498954E+01,+2.13304828419E+02
3.95865828634E+05,-1.11408462943E-02,-8.99488663374E+01,-8.97365827247E+01,-8.23171284555E-02,-1.79764809587E+02,+1.54549096611E+02,+4.00711597742E+01,+2.11036386027E+02
3.96079963593E+05,-1.11089818285E-02,-8.80134627813E+01,-9.77989748315E+01,-8.15388126124E-02,-1.79759927267E+02,+1.91931638741E+01,+9.04237807817E+01,+2.13050770469E+02
3.96294214384E+05,-1.13474158614E-02,-9.27210732349E+01,-8.56653508047E+01,-8.24886096133E-02,-1.79764735735E+02,-1.59710684799E+01,+3.15378776008E+01,+2.10597680347E+02
3.96508581069E+05,-1.07930933142E-02,-8.73474890381E+01,-9.46101638812E+01,-8.19561407922E-02,-1.79762734429E+02,+1.01814556511E+01,+4.40447602873E+01,+2.11965912396E+02
3.96723063710E+05,-1.14333937803E-02,-9.04548497466E+01,-9.58308685220E+01,-8.21845918413E-02,-1.79765647452E+02,-1.18274354947E+01,+1.55740396164E+02,+2.11376712955E+02
3.96937662372E+05,-1.11529316792E-02,-9.12124753373E+01,-8.82945926836E+01,-8.20264120275E-02,-1.79764519470E+02,+2.29754669372E+01,+9.81966280497E+01,+2.11784325941E+02
3.97152377116E+05,-1.15224219317E-02,-8.68844175286E+01,-8.82640524211E+01,-8.20088502097E-02,-1.79764137696E+02,+1.02946436478E+01,+7.85726952137E+01,+2.11829677905E+02
