! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 3:09:16 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
1.04274889190E+06,-1.48544951363E-02,-5.41823279398E+01,-5.41782361353E+01,-1.34022399153E+00,+1.79690770262E+02,+7.88870106231E+01,+7.55703422524E+01,+1.29875540101E+01
1.04331294410E+06,-1.59086891310E-02,-5.38663060584E+01,-5.42562191824E+01,-1.33661334416E+00,+1.79691573440E+02,+7.54105419896E+01,+7.49459513048E+01,+1.30224991708E+01
1.04387730141E+06,-1.48402311125E-02,-5.49498414125E+01,-5.41607849523E+01,-1.33157957677E+00,+1.79688900879E+02,+7.94360437630E+01,+7.52881676378E+01,+1.30715347052E+01
1.04444196400E+06,-1.48621938373E-02,-5.43948183871E+01,-5.41362920167E+01,-1.32728388977E+00,+1.79695920790E+02,+7.50206581924E+01,+7.51017046749E+01,+1.31136750734E+01
1.04500693203E+06,-1.50063616443E-02,-5.44887110603E+01,-5.41899928053E+01,-1.32306728602E+00,+1.79691549483E+02,+7.69792820712E+01,+7.49437888234E+01,+1.31553062896E+01
1.04557220567E+06,-1.46509145572E-02,-5.42191895790E+01,-5.41447367611E+01,-1.31834207080E+00,+1.79694626393E+02,+7.68897938946E+01,+7.49815333999E+01,+1.32022761519E+01
1.04613778508E+06,-1.49656493168E-02,-5.41387669007E+01,-5.41269249869E+01,-1.31320098642E+00,+1.79686365323E+02,+7.62653529104E+01,+7.49058802740E+01,+1.32537645514E+01
1.04670367042E+06,-1.50559649662E-02,-5.43130984180E+01,-5.41350754406E+01,-1.31000229328E+00,+1.79694880276E+02,+7.76865279430E+01,+7.54710639464E+01,+1.32860040699E+01
1.04726986187E+06,-1.47550077313E-02,-5.40062133815E+01,-5.41339157599E+01,-1.30463398254E+00,+1.79696008043E+02,+7.72416301920E+01,+7.52267490037E+01,+1.33404670636E+01
1.04783635959E+06,-1.48947523504E-02,-5.48622251247E+01,-5.40197975537E+01,-1.30177465553E+00,+1.79689000173E+02,+7.61259496295E+01,+7.52936894282E+01,+1.33696594153E+01
1.04840316374E+06,-1.45674690998E-02,-5.43698105529E+01,-5.40878716730E+01,-1.29777585305E+00,+1.79690735523E+02,+7.43396254716E+01,+7.50327843654E+01,+1.34107014124E+01
1.04897027450E+06,-1.54722548472E-02,-5.39815567248E+01,-5.40700751684E+01,-1.29402647977E+00,+1.79690377688E+02,+7.70309451544E+01,+7.56842127292E+01,+1.34494142213E+01
1.04953769202E+06,-1.55365259002E-02,-5.42135625464E+01,-5.41374494134E+01,-1.28923612599E+00,+1.79693444081E+02,+7.49430738952E+01,+7.58857554313E+01,+1.34992035320E+01
1.05010541647E+06,-1.48077353706E-02,-5.42183380006E+01,-5.39223561744E+01,-1.28515976191E+00,+1.79689702005E+02,+7.69008824757E+01,+7.49581893702E+01,+1.35418647270E+01
1.05067344802E+06,-1.50718139736E-02,-5.39338888185E+01,-5.39716136862E+01,-1.28215495054E+00,+1.79687450444E+02,+7.58611143100E+01,+7.54954965205E+01,+1.35734855800E+01
1.05124178683E+06,-1.52452996140E-02,-5.40011528755E+01,-5.40982942335E+01,-1.27819097466E+00,+1.79692291271E+02,+7.63990976037E+01,+7.53810995623E+01,+1.36154279559E+01
1.05181043308E+06,-1.44376931146E-02,-5.38732950214E+01,-5.39047598468E+01,-1.27287551127E+00,+1.79686225676E+02,+7.49838105054E+01,+7.48118038341E+01,+1.36720810230E+01
1.05237938692E+06,-1.50720722404E-02,-5.38880103232E+01,-5.39610723107E+01,-1.27004026175E+00,+1.79688783596E+02,+7.50291449455E+01,+7.57317519893E+01,+1.37024938515E+01
1.05294864852E+06,-1.50066633007E-02,-5.39404211469E+01,-5.40981979846E+01,-1.26575869416E+00,+1.79687048236E+02,+7.49051306523E+01,+7.56419352005E+01,+1.37486795673E+01
1.05351821806E+06,-1.51401276656E-02,-5.41231657663E+01,-5.38108167873E+01,-1.26272144178E+00,+1.79684445448E+02,+7.47998475948E+01,+7.55922872969E+01,+1.37816329599E+01
1.05408809569E+06,-1.52248351453E-02,-5.40077277893E+01,-5.39191647838E+01,-1.25752427032E+00,+1.79689228077E+02,+7.64959821291E+01,+7.57528319816E+01,+1.38383907954E+01
1.05465828158E+06,-1.52695928241E-02,-5.38297961467E+01,-5.38429136456E+01,-1.25541971667E+00,+1.79688515740E+02,+7.83685778738E+01,+7.59336723757E+01,+1.38615083448E+01
1.05522877590E+06,-1.50820038930E-02,-5.39533747197E+01,-5.38555823572E+01,-1.25144677138E+00,+1.79687181226E+02,+7.58461013271E+01,+7.58026078782E+01,+1.39053616195E+01
1.05579957882E+06,-1.43230616347E-02,-5.38462622415E+01,-5.37361786071E+01,-1.24728109563E+00,+1.79684674741E+02,+7.83678889302E+01,+7.61597163790E+01,+1.39516427967E+01
1.05637069050E+06,-1.48863032332E-02,-5.39886940220E+01,-5.39368091002E+01,-1.24404386679E+00,+1.79686320573E+02,+7.65616709363E+01,+7.53585967606E+01,+1.39878232040E+01
1.05694211112E+06,-1.52808794246E-02,-5.39045206589E+01,-5.38739890109E+01,-1.24099424806E+00,+1.79688282776E+02,+7.49549339934E+01,+7.53456958558E+01,+1.40220797773E+01
1.05751384083E+06,-1.44505429809E-02,-5.35986448584E+01,-5.39818958914E+01,-1.23774828044E+00,+1.79681176550E+02,+7.67053620824E+01,+7.54085624743E+01,+1.40587277255E+01
1.05808587980E+06,-1.49115849132E-02,-5.38709745554E+01,-5.37512774387E+01,-1.23350456857E+00,+1.79686424714E+02,+7.59275426227E+01,+7.56591196092E+01,+1.41069319192E+01
1.05865822821E+06,-1.51624453359E-02,-5.37167155918E+01,-5.38295678520E+01,-1.23142362736E+00,+1.79688467723E+02,+7.73802125924E+01,+7.51289119180E+01,+1.41306908742E+01
1.05923088622E+06,-1.56926437138E-02,-5.34062628348E+01,-5.37266093824E+01,-1.22719074282E+00,+1.79685591023E+02,+7.76217588524E+01,+7.68228324078E+01,+1.41792685091E+01
1.05980385399E+06,-1.44674594127E-02,-5.41336565206E+01,-5.37304929485E+01,-1.22408523338E+00,+1.79685176725E+02,+7.65862748384E+01,+7.58456904109E+01,+1.42151221232E+01
1.06037713170E+06,-1.46563436817E-02,-5.42627645364E+01,-5.37964208009E+01,-1.21973666976E+00,+1.79680932523E+02,+7.57919878643E+01,+7.58741665555E+01,+1.42656343228E+01
1.06095071951E+06,-1.51805505845E-02,-5.38992096505E+01,-5.37853387779E+01,-1.21771107381E+00,+1.79682873656E+02,+7.75441073411E+01,+7.50488908718E+01,+1.42892866786E+01
1.06152461759E+06,-1.51552076577E-02,-5.34912937932E+01,-5.37137851568E+01,-1.21443315078E+00,+1.79679808665E+02,+7.65706862597E+01,+7.53405305323E+01,+1.43277295570E+01
1.06209882610E+06,-1.45919764299E-02,-5.38829499108E+01,-5.36572085368E+01,-1.21088112426E+00,+1.79684813765E+02,+7.52394786787E+01,+7.55635897734E+01,+1.43696224229E+01
1.06267334522E+06,-1.44875584204E-02,-5.37934699132E+01,-5.37505917422E+01,-1.20762392975E+00,+1.79681021570E+02,+7.55989130160E+01,+7.59044881605E+01,+1.44082549772E+01
1.06324817512E+06,-1.57321902233E-02,-5.35950686119E+01,-5.36431363543E+01,-1.20576965779E+00,+1.79679760062E+02,+7.71531369104E+01,+7.52140102085E+01,+1.44303412929E+01
1.06382331596E+06,-1.48664166535E-02,-5.36723904872E+01,-5.37866571977E+01,-1.20080855947E+00,+1.79680134524E+02,+7.74348664187E+01,+7.59159973389E+01,+1.44897690798E+01
1.06439876791E+06,-1.51155562778E-02,-5.35812900036E+01,-5.36647194401E+01,-1.19738910665E+00,+1.79679484041E+02,+7.72997756714E+01,+7.55345018796E+01,+1.45310170150E+01
1.06497453113E+06,-1.47942741315E-02,-5.37232889134E+01,-5.36978137493E+01,-1.19673729715E+00,+1.79683548458E+02,+7.54879167239E+01,+7.57684368824E+01,+1.45389064076E+01
1.06555060580E+06,-1.53746557744E-02,-5.34474329400E+01,-5.37551788642E+01,-1.19209672193E+00,+1.79678821436E+02,+7.60766712471E+01,+7.57374541417E+01,+1.45953249091E+01
1.06612699209E+06,-1.44469238306E-02,-5.38637675293E+01,-5.35583808112E+01,-1.18927033439E+00,+1.79678291405E+02,+7.71429598470E+01,+7.60220511402E+01,+1.46299032339E+01
1.06670369016E+06,-1.60499894785E-02,-5.38105880186E+01,-5.36227277920E+01,-1.18764943936E+00,+1.79681254461E+02,+7.77121574001E+01,+7.58758081962E+01,+1.46498078081E+01
1.06728070018E+06,-1.52422568986E-02,-5.35131374307E+01,-5.36715914643E+01,-1.18310381413E+00,+1.79680567503E+02,+7.56246967226E+01,+7.62890334510E+01,+1.47059194364E+01
1.06785802233E+06,-1.58097408580E-02,-5.40862075337E+01,-5.34544876412E+01,-1.18012961093E+00,+1.79679776009E+02,+7.75714892057E+01,+7.58438877513E+01,+1.47428675874E+01
1.06843565676E+06,-1.50156509027E-02,-5.36212339294E+01,-5.36166418378E+01,-1.17790825396E+00,+1.79673127313E+02,+7.76885336657E+01,+7.61003334298E+01,+1.47705851321E+01
1.06901360365E+06,-1.48171415258E-02,-5.35666009101E+01,-5.36841221955E+01,-1.17597906590E+00,+1.79679754724E+02,+7.64568462183E+01,+7.62416980212E+01,+1.47947421559E+01
1.06959186317E+06,-1.52381355754E-02,-5.35498134634E+01,-5.35362300236E+01,-1.17087895153E+00,+1.79678599997E+02,+7.76604291288E+01,+7.60576140042E+01,+1.48589890606E+01
1.07017043549E+06,-1.52376893275E-02,-5.35462749010E+01,-5.36421522541E+01,-1.16955249261E+00,+1.79678793975E+02,+7.56091969054E+01,+7.61298108767E+01,+1.48757906194E+01
1.07074932077E+06,-1.50042616203E-02,-5.31489046406E+01,-5.35181576313E+01,-1.16640285652E+00,+1.79676779207E+02,+7.86673080979E+01,+7.56503739254E+01,+1.49158387351E+01
1.07132851919E+06,-1.47559064386E-02,-5.38986804715E+01,-5.35250019868E+01,-1.16362557872E+00,+1.79675295018E+02,+7.69915757176E+01,+7.66248327814E+01,+1.49513323969E+01
1.07190803092E+06,-1.45504924216E-02,-5.36551410152E+01,-5.35044868131E+01,-1.16135975102E+00,+1.79677724421E+02,+7.44943938659E+01,+7.65365041728E+01,+1.49804156499E+01
1.07248785611E+06,-1.49543531437E-02,-5.34987180453E+01,-5.35290986130E+01,-1.15821978097E+00,+1.79680592914E+02,+7.53799123497E+01,+7.58663237563E+01,+1.50209074329E+01
1.07306799495E+06,-1.50079672838E-02,-5.33501307065E+01,-5.34799381641E+01,-1.15520318754E+00,+1.79677341109E+02,+7.65026331334E+01,+7.64814285890E+01,+1.50600158272E+01
1.07364844761E+06,-1.49777829192E-02,-5.34337110374E+01,-5.35004506709E+01,-1.15251262439E+00,+1.79677168801E+02,+7.52308994004E+01,+7.65203764088E+01,+1.50950704134E+01
1.07422921424E+06,-1.52774653390E-02,-5.35092302632E+01,-5.34486010907E+01,-1.15269512616E+00,+1.79668678294E+02,+7.76341723845E+01,+7.64440657961E+01,+1.50926874682E+01
1.07481029504E+06,-1.53932714219E-02,-5.34200531457E+01,-5.34538171243E+01,-1.14760178847E+00,+1.79677074946E+02,+7.66321594701E+01,+7.63146347364E+01,+1.51594767268E+01
1.07539169015E+06,-1.54879432788E-02,-5.33146604752E+01,-5.34408772576E+01,-1.14549348704E+00,+1.79675869083E+02,+7.65388436472E+01,+7.60078863966E+01,+1.51872970807E+01
1.07597339976E+06,-1.54231856085E-02,-5.32791690260E+01,-5.33249397294E+01,-1.14280015918E+00,+1.79674056249E+02,+7.70157229926E+01,+7.54459575505E+01,+1.52229867671E+01
1.07655542402E+06,-1.46381498619E-02,-5.35561980042E+01,-5.34754636474E+01,-1.14100015772E+00,+1.79678798421E+02,+7.78024985205E+01,+7.60408377988E+01,+1.52469329199E+01
1.07713776313E+06,-1.45774609385E-02,-5.25234387033E+01,-5.33967890492E+01,-1.13802368070E+00,+1.79669450280E+02,+7.67607379073E+01,+7.61078747759E+01,+1.52866966422E+01
1.07772041723E+06,-1.43103741036E-02,-5.33861554535E+01,-5.33901584430E+01,-1.13443348381E+00,+1.79675148186E+02,+7.82047402335E+01,+7.64515017994E+01,+1.53349372772E+01
1.07830338651E+06,-1.50740634626E-02,-5.33049530302E+01,-5.33340108802E+01,-1.13244734343E+00,+1.79676207122E+02,+7.76698446373E+01,+7.68653248810E+01,+1.53617561800E+01
1.07888667114E+06,-1.53011163864E-02,-5.34024133186E+01,-5.33813468800E+01,-1.13099283820E+00,+1.79672058688E+02,+7.80713464097E+01,+7.59554868749E+01,+1.53814562334E+01
1.07947027128E+06,-1.45982751897E-02,-5.36321279518E+01,-5.35021395992E+01,-1.12900200294E+00,+1.79675094916E+02,+7.66275706700E+01,+7.62327888623E+01,+1.54085028294E+01
1.08005418710E+06,-1.52902694854E-02,-5.35436364576E+01,-5.33798968804E+01,-1.12444205105E+00,+1.79678504481E+02,+7.48871597575E+01,+7.60141120798E+01,+1.54708137076E+01
1.08063841879E+06,-1.56935065835E-02,-5.30233421096E+01,-5.32599987420E+01,-1.12351777348E+00,+1.79671468514E+02,+7.55498320498E+01,+7.67187686765E+01,+1.54835055231E+01
1.08122296650E+06,-1.47479833932E-02,-5.28896396255E+01,-5.31755026979E+01,-1.12207300865E+00,+1.79670774859E+02,+7.65068303148E+01,+7.65784200762E+01,+1.55033864092E+01
1.08180783040E+06,-1.46529649335E-02,-5.35606281905E+01,-5.31949899204E+01,-1.11960214543E+00,+1.79669065437E+02,+7.85526562193E+01,+7.66457733120E+01,+1.55375061412E+01
1.08239301068E+06,-1.55816555471E-02,-5.33530975064E+01,-5.32620002911E+01,-1.11642829467E+00,+1.79671997708E+02,+7.69329071917E+01,+7.67137143481E+01,+1.55815552088E+01
1.08297850750E+06,-1.52301053327E-02,-5.35619081880E+01,-5.33182867817E+01,-1.11472022172E+00,+1.79674132737E+02,+7.70800131272E+01,+7.59366697508E+01,+1.56053650825E+01
1.08356432103E+06,-1.56622533611E-02,-5.33070541095E+01,-5.32653554344E+01,-1.11321045168E+00,+1.79673041656E+02,+7.82167133170E+01,+7.67964670554E+01,+1.56264716084E+01
1.08415045144E+06,-1.48477862976E-02,-5.33867846156E+01,-5.31612454766E+01,-1.11012733181E+00,+1.79670303653E+02,+7.76629592775E+01,+7.76198692616E+01,+1.56697520717E+01
1.08473689891E+06,-1.55828065678E-02,-5.29314805122E+01,-5.32414048934E+01,-1.10859628153E+00,+1.79674834024E+02,+7.72039811238E+01,+7.67893888920E+01,+1.56913343485E+01
1.08532366360E+06,-1.51962753800E-02,-5.29587216662E+01,-5.31024095061E+01,-1.10673483779E+00,+1.79670230264E+02,+7.41387557439E+01,+7.64503200940E+01,+1.57176545214E+01
1.08591074569E+06,-1.58464690417E-02,-5.32800777480E+01,-5.32002043361E+01,-1.10323028701E+00,+1.79671649086E+02,+7.71259120167E+01,+7.68720400991E+01,+1.57674490093E+01
1.08649814535E+06,-1.47799992596E-02,-5.36327636554E+01,-5.32056317396E+01,-1.10115097313E+00,+1.79668578650E+02,+7.68035302672E+01,+7.73680050752E+01,+1.57971430044E+01
1.08708586275E+06,-1.55587344377E-02,-5.30925625758E+01,-5.32873431893E+01,-1.09887189600E+00,+1.79668575420E+02,+7.71000602929E+01,+7.71750747486E+01,+1.58298190141E+01
1.08767389806E+06,-1.48895219795E-02,-5.32236473321E+01,-5.31469489939E+01,-1.09741126599E+00,+1.79668720475E+02,+7.74516647645E+01,+7.61481902319E+01,+1.58508320902E+01
1.08826225146E+06,-1.48431927008E-02,-5.31051235744E+01,-5.31238634683E+01,-1.09533535392E+00,+1.79670617437E+02,+7.63090467452E+01,+7.61525001039E+01,+1.58807933583E+01
1.08885092312E+06,-1.50841820275E-02,-5.31828669352E+01,-5.32313338676E+01,-1.09286265371E+00,+1.79666862930E+02,+7.77269265302E+01,+7.68641862941E+01,+1.59166301335E+01
1.08943991320E+06,-1.49136260130E-02,-5.30091503699E+01,-5.31584375944E+01,-1.09077298929E+00,+1.79667588659E+02,+7.78409484052E+01,+7.69276652681E+01,+1.59470424238E+01
1.09002922188E+06,-1.50064890696E-02,-5.33766030132E+01,-5.31430693032E+01,-1.09016849993E+00,+1.79668713540E+02,+7.53606604697E+01,+7.64959968260E+01,+1.59558617337E+01
1.09061884934E+06,-1.59013358315E-02,-5.32340990270E+01,-5.30187941497E+01,-1.08731879010E+00,+1.79666641168E+02,+7.73808282840E+01,+7.63344676172E+01,+1.59975703585E+01
1.09120879575E+06,-1.49592752101E-02,-5.31651183443E+01,-5.31098830552E+01,-1.08532884317E+00,+1.79670633908E+02,+7.69632070717E+01,+7.68987115041E+01,+1.60268254550E+01
1.09179906127E+06,-1.52867795902E-02,-5.31514732195E+01,-5.31044143868E+01,-1.08202398190E+00,+1.79661754377E+02,+7.76778052000E+01,+7.67484498959E+01,+1.60756497560E+01
1.09238964609E+06,-1.50492904608E-02,-5.31979197310E+01,-5.31257532012E+01,-1.08086846405E+00,+1.79669633471E+02,+7.51310241808E+01,+7.73732699956E+01,+1.60927913134E+01
1.09298055037E+06,-1.54976235862E-02,-5.30306324613E+01,-5.30369905205E+01,-1.07976793112E+00,+1.79668273779E+02,+7.84108019961E+01,+7.66435818506E+01,+1.61091513505E+01
1.09357177428E+06,-1.57317905929E-02,-5.31500396208E+01,-5.29713634400E+01,-1.07753190798E+00,+1.79667049326E+02,+7.79994157066E+01,+7.64351127985E+01,+1.61424941434E+01
1.09416331801E+06,-1.56400547124E-02,-5.26640663634E+01,-5.31234779619E+01,-1.07578809324E+00,+1.79663808993E+02,+7.64828586814E+01,+7.61206687477E+01,+1.61685936184E+01
1.09475518171E+06,-1.47631846279E-02,-5.35108848735E+01,-5.30429147257E+01,-1.07387517421E+00,+1.79664716829E+02,+7.45934436488E+01,+7.56133138463E+01,+1.61973216746E+01
1.09534736558E+06,-1.51443540474E-02,-5.31110769252E+01,-5.28787052244E+01,-1.07246233071E+00,+1.79661501139E+02,+7.84472183077E+01,+7.68979340007E+01,+1.62186055206E+01
1.09593986977E+06,-1.45142725938E-02,-5.28478892120E+01,-5.30571723157E+01,-1.07007148757E+00,+1.79663721548E+02,+7.91606590606E+01,+7.64437762460E+01,+1.62547506764E+01
1.09653269446E+06,-1.49990091602E-02,-5.28547305267E+01,-5.29091255844E+01,-1.06821682550E+00,+1.79662672597E+02,+8.06856731407E+01,+7.67409904473E+01,+1.62829013389E+01
1.09712583983E+06,-1.55198254037E-02,-5.30889644066E+01,-5.29532489006E+01,-1.06658963142E+00,+1.79665785540E+02,+7.58605469993E+01,+7.65260399169E+01,+1.63076801466E+01
1.09771930605E+06,-1.56538695552E-02,-5.30499862658E+01,-5.29956896229E+01,-1.06467184007E+00,+1.79666510842E+02,+8.02064622215E+01,+7.70702706123E+01,+1.63369815124E+01
1.09831309330E+06,-1.45114401276E-02,-5.28536391485E+01,-5.29130867216E+01,-1.06290213752E+00,+1.79657856860E+02,+7.72784021882E+01,+7.67823477683E+01,+1.63641141955E+01
1.09890720173E+06,-1.61155224157E-02,-5.28033557611E+01,-5.29111496163E+01,-1.06163679758E+00,+1.79662619315E+02,+7.75153611489E+01,+7.66306442547E+01,+1.63835696347E+01
1.09950163154E+06,-1.52050162721E-02,-5.27274929840E+01,-5.28712991815E+01,-1.05894163194E+00,+1.79661171163E+02,+7.93509585875E+01,+7.74020839906E+01,+1.64251647713E+01
1.10009638289E+06,-1.57728746591E-02,-5.30313632050E+01,-5.29046407848E+01,-1.05648853399E+00,+1.79656329750E+02,+7.91684781589E+01,+7.71188278679E+01,+1.64632087361E+01
1.10069145596E+06,-1.43532825815E-02,-5.29167759121E+01,-5.28058255751E+01,-1.05537480813E+00,+1.79660877433E+02,+7.73921059445E+01,+7.65366408749E+01,+1.64805394437E+01
1.10128685092E+06,-1.45791336428E-02,-5.26268747678E+01,-5.27995803865E+01,-1.05593182178E+00,+1.79661251201E+02,+7.86323708769E+01,+7.69820142889E+01,+1.64718671692E+01
1.10188256795E+06,-1.55171226271E-02,-5.29786990032E+01,-5.28779994725E+01,-1.05288316957E+00,+1.79664134774E+02,+7.70041830419E+01,+7.74241762255E+01,+1.65194448059E+01
1.10247860722E+06,-1.50388925046E-02,-5.30128676295E+01,-5.28297696947E+01,-1.05111321843E+00,+1.79656796442E+02,+7.79582057650E+01,+7.71582376994E+01,+1.65471936613E+01
1.10307496890E+06,-1.54468995741E-02,-5.32346037913E+01,-5.27990649296E+01,-1.04844156628E+00,+1.79660682376E+02,+7.87057220555E+01,+7.70677930450E+01,+1.65892568218E+01
1.10367165317E+06,-1.57725314106E-02,-5.28994672076E+01,-5.27995517168E+01,-1.04766670731E+00,+1.79658316657E+02,+7.59868806297E+01,+7.68063771486E+01,+1.66014965774E+01
1.10426866020E+06,-1.49015437632E-02,-5.25263399201E+01,-5.28325466823E+01,-1.04536205027E+00,+1.79655149992E+02,+7.83624389149E+01,+7.68287063790E+01,+1.66380085612E+01
1.10486599018E+06,-1.57068661998E-02,-5.30328725927E+01,-5.28747509339E+01,-1.04423803069E+00,+1.79658483953E+02,+7.79638173049E+01,+7.71105266187E+01,+1.66558746035E+01
1.10546364326E+06,-1.49027587182E-02,-5.27503028900E+01,-5.28740055043E+01,-1.04321021362E+00,+1.79658750668E+02,+7.72801302486E+01,+7.72586827638E+01,+1.66722452670E+01
1.10606161963E+06,-1.48677124659E-02,-5.28216099529E+01,-5.27644169401E+01,-1.03923185252E+00,+1.79659477425E+02,+7.47250774828E+01,+7.70249300863E+01,+1.67359166404E+01
1.10665991946E+06,-1.64076099489E-02,-5.29588269957E+01,-5.28738897245E+01,-1.03932912613E+00,+1.79660067908E+02,+7.71888951697E+01,+7.68107506478E+01,+1.67343540120E+01
1.10725854294E+06,-1.50997754153E-02,-5.28701611073E+01,-5.28196398789E+01,-1.03754008523E+00,+1.79654106227E+02,+7.65042299165E+01,+7.71697083459E+01,+1.67631405450E+01
1.10785749022E+06,-1.50069560973E-02,-5.27465738927E+01,-5.27611682419E+01,-1.03615403484E+00,+1.79656636167E+02,+7.67478865207E+01,+7.69104591712E+01,+1.67855111881E+01
1.10845676149E+06,-1.46704107206E-02,-5.28417330933E+01,-5.27124662631E+01,-1.03549590227E+00,+1.79654799639E+02,+7.78890427382E+01,+7.72761731474E+01,+1.67961543423E+01
1.10905635692E+06,-1.52071504434E-02,-5.29301568388E+01,-5.26589128000E+01,-1.03276518453E+00,+1.79659330022E+02,+7.63100311626E+01,+7.64101948576E+01,+1.68404598984E+01
1.10965627669E+06,-1.52733326680E-02,-5.26783222673E+01,-5.27703152310E+01,-1.02989568023E+00,+1.79654596825E+02,+7.71796371876E+01,+7.74495277909E+01,+1.68872707113E+01
1.11025652098E+06,-1.48842245157E-02,-5.25968746484E+01,-5.27868622534E+01,-1.02968904409E+00,+1.79658431083E+02,+7.82814637162E+01,+7.76683795597E+01,+1.68906516913E+01
1.11085708995E+06,-1.49550770473E-02,-5.25148895086E+01,-5.26992534699E+01,-1.02834795319E+00,+1.79653755078E+02,+7.67953491033E+01,+7.70351586126E+01,+1.69126276813E+01
1.11145798379E+06,-1.49450290275E-02,-5.28963083357E+01,-5.27232993439E+01,-1.02777891938E+00,+1.79655488705E+02,+7.67377670251E+01,+7.70280774272E+01,+1.69219695902E+01
1.11205920267E+06,-1.49811871152E-02,-5.27657828856E+01,-5.26428215839E+01,-1.02581603692E+00,+1.79655815870E+02,+7.84922186738E+01,+7.79147239360E+01,+1.69542741410E+01
1.11266074677E+06,-1.49815858625E-02,-5.33349332841E+01,-5.26015266934E+01,-1.02451229508E+00,+1.79656473812E+02,+7.88022221767E+01,+7.63324124956E+01,+1.69757992399E+01
1.11326261625E+06,-1.57129738527E-02,-5.24248735013E+01,-5.25783036548E+01,-1.02236338780E+00,+1.79655256659E+02,+7.70091693398E+01,+7.73321661761E+01,+1.70113981842E+01
1.11386481131E+06,-1.43750987997E-02,-5.27941167334E+01,-5.26871860424E+01,-1.02081631900E+00,+1.79653111830E+02,+7.69827798475E+01,+7.72284154824E+01,+1.70371199308E+01
1.11446733211E+06,-1.50799116000E-02,-5.26880965672E+01,-5.27354359392E+01,-1.02003419354E+00,+1.79654992364E+02,+7.71339639716E+01,+7.72292075823E+01,+1.70501533675E+01
1.11507017883E+06,-1.52014919606E-02,-5.24180133579E+01,-5.26224017398E+01,-1.01884514634E+00,+1.79652546298E+02,+8.04060190796E+01,+7.74324112745E+01,+1.70700061784E+01
1.11567335164E+06,-1.49572981301E-02,-5.25292433520E+01,-5.25760992861E+01,-1.01720643760E+00,+1.79653706894E+02,+7.58208025756E+01,+7.76701131060E+01,+1.70974428669E+01
1.11627685073E+06,-1.54925481759E-02,-5.26860234180E+01,-5.25909837651E+01,-1.01626398605E+00,+1.79651979058E+02,+7.80043691749E+01,+7.77981497746E+01,+1.71132623345E+01
1.11688067627E+06,-1.52358221075E-02,-5.26041325258E+01,-5.25516473131E+01,-1.01414906758E+00,+1.79655162194E+02,+7.71731473042E+01,+7.73670170659E+01,+1.71488693237E+01
1.11748482844E+06,-1.46293684321E-02,-5.24976621772E+01,-5.25870754443E+01,-1.01311230912E+00,+1.79657833757E+02,+7.82150913484E+01,+7.67262727926E+01,+1.71663786601E+01
1.11808930741E+06,-1.51518574103E-02,-5.28128420949E+01,-5.26821647514E+01,-1.01193530274E+00,+1.79646550546E+02,+7.84152781759E+01,+7.69314642387E+01,+1.71863001145E+01
1.11869411336E+06,-1.50841141381E-02,-5.27074792879E+01,-5.25902290852E+01,-1.01063607200E+00,+1.79652030273E+02,+7.62280441246E+01,+7.70819461187E+01,+1.72083442214E+01
1.11929924646E+06,-1.54725981478E-02,-5.28845414677E+01,-5.25325102703E+01,-1.00860503192E+00,+1.79651549279E+02,+7.74215295795E+01,+7.72968330293E+01,+1.72429188837E+01
1.11990470690E+06,-1.62539168420E-02,-5.26151923327E+01,-5.24853004623E+01,-1.00761824765E+00,+1.79651596919E+02,+7.72799710138E+01,+7.79825708264E+01,+1.72597674092E+01
1.12051049485E+06,-1.51968631920E-02,-5.25945412153E+01,-5.25634012621E+01,-1.00666589027E+00,+1.79653142369E+02,+7.83745996022E+01,+7.77801005258E+01,+1.72760594823E+01
1.12111661048E+06,-1.58430863138E-02,-5.22260280335E+01,-5.24687688092E+01,-1.00518489030E+00,+1.79646932021E+02,+7.72492361525E+01,+7.71686056552E+01,+1.73014564984E+01
1.12172305399E+06,-1.58896104850E-02,-5.23512105293E+01,-5.24849918358E+01,-1.00461144274E+00,+1.79654548702E+02,+7.98215729129E+01,+7.75856352735E+01,+1.73113104308E+01
1.12232982553E+06,-1.53742387537E-02,-5.22145856639E+01,-5.24675578650E+01,-1.00180685639E+00,+1.79655988470E+02,+7.63674200207E+01,+7.73655477792E+01,+1.73596661965E+01
1.12293692529E+06,-1.55240255238E-02,-5.24631849232E+01,-5.24957879944E+01,-1.00096991609E+00,+1.79652771877E+02,+7.80721190002E+01,+7.81990332278E+01,+1.73741490045E+01
1.12354435346E+06,-1.55529695614E-02,-5.21383197681E+01,-5.23637954088E+01,-1.00039302317E+00,+1.79651997284E+02,+7.69637871326E+01,+7.74076898947E+01,+1.73841459547E+01
1.12415211019E+06,-1.54218194197E-02,-5.24993554882E+01,-5.24179824180E+01,-9.98878392535E-01,+1.79647457617E+02,+7.81377435493E+01,+7.69698282852E+01,+1.74104479359E+01
1.12476019568E+06,-1.55367721500E-02,-5.23276224319E+01,-5.24575839194E+01,-9.97841854500E-01,+1.79650832472E+02,+7.73217127455E+01,+7.73277192665E+01,+1.74284937770E+01
